Trial_index;TrialID;Block;Conditions;Stimulus_type;Number_of_Bars;rt;Query_color;color_sequence;position_sequence;heights;key_press;Correct_Position;response_position;subject_id;correct;avg_frame_time;center_x;center_y;trial_type;time_elapsed;TrialType;timeMs;timeMin;score;reward;date
14;5;2;noStructureCont;query;6;2244;purple;red,purple,saddlebrown,green,black,orange;120,210,300,390,480,570;150,180,210,240,270,300;49;2;1;g71pfhvzre6vm0h;false;166.631;390;195;psychophysics;247133;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_7_36
NULL;NULL;NULL;NULL;end_of_practice;NULL;1631;NULL;NULL;NULL;NULL;32;NULL;NULL;g71pfhvzre6vm0h;NULL;NULL;NULL;NULL;html-keyboard-response;249771;practice_trials;249776;416.293;0.142857;NULL;14_11_2020_14_7_36
1;4;1;noStructureExp;bars;5;9318;blue;white,blue,saddlebrown,pink,purple;480,300,570,390,210;150,180,210,240,270;32;2;2;ddd9z40nfc89n9e;true;167.248;390;195;psychophysics;187949;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
1;4;1;noStructureExp;query;5;1223;blue;white,blue,saddlebrown,pink,purple;480,300,570,390,210;150,180,210,240,270;50;2;2;ddd9z40nfc89n9e;true;167.255;390;195;psychophysics;190178;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
2;3;1;noStructureExp;bars;4;7147;yellow;pink,orange,yellow,red;210,480,300,390;240,270,300,330;32;3;4;ddd9z40nfc89n9e;false;167.251;390;195;psychophysics;199334;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
2;3;1;noStructureExp;query;4;1358;yellow;pink,orange,yellow,red;210,480,300,390;240,270,300,330;52;3;4;ddd9z40nfc89n9e;false;167.242;390;195;psychophysics;201698;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
3;6;1;noStructureExp;bars;7;8122;black;red,white,green,purple,orange,black,saddlebrown;300,210,480,570,660,120,390;150,180,210,240,270,300,330;32;6;1;ddd9z40nfc89n9e;false;167.251;390;195;psychophysics;211828;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
3;6;1;noStructureExp;query;7;1328;black;red,white,green,purple,orange,black,saddlebrown;300,210,480,570,660,120,390;150,180,210,240,270,300,330;49;6;1;ddd9z40nfc89n9e;false;167.257;390;195;psychophysics;214163;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
4;2;1;noStructureExp;bars;3;5408;black;black,pink,orange;390,300,480;270,300,330;32;1;2;ddd9z40nfc89n9e;false;167.767;390;195;psychophysics;221579;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
4;2;1;noStructureExp;query;3;1043;black;black,pink,orange;390,300,480;270,300,330;50;1;2;ddd9z40nfc89n9e;false;167.248;390;195;psychophysics;223627;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
5;5;1;noStructureExp;bars;6;12618;black;red,black,green,white,saddlebrown,yellow;570,390,210,480,300,120;180,210,240,270,300,330;32;2;3;ddd9z40nfc89n9e;false;167.249;390;195;psychophysics;238254;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
5;5;1;noStructureExp;query;6;1201;black;red,black,green,white,saddlebrown,yellow;570,390,210,480,300,120;180,210,240,270,300,330;51;2;3;ddd9z40nfc89n9e;false;167.221;390;195;psychophysics;240460;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
6;1;1;noStructureExp;bars;2;2092;purple;purple,white;300,39;300,33;32;1;1;ddd9z40nfc89n9e;true;167.241;390;195;psychophysics;244562;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
6;1;1;noStructureExp;query;2;859;purple;purple,white;300,39;300,33;49;1;1;ddd9z40nfc89n9e;true;167.248;390;195;psychophysics;246426;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
7;0;1;noStructureExp;bars;1;4632;orange;orange;390;330;32;1;1;ddd9z40nfc89n9e;true;363.467;390;195;psychophysics;253066;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
7;0;1;noStructureExp;query;1;483;orange;orange;390;330;49;1;1;ddd9z40nfc89n9e;true;167.247;390;195;psychophysics;254554;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
8;4;2;noStructureCont;bars;5;3447;saddlebrown;orange,saddlebrown,white,blue,black;210,300,390,480,570;150,180,210,240,270;32;2;2;ddd9z40nfc89n9e;true;167.253;390;195;psychophysics;261369;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
8;4;2;noStructureCont;query;5;978;saddlebrown;orange,saddlebrown,white,blue,black;210,300,390,480,570;150,180,210,240,270;50;2;2;ddd9z40nfc89n9e;true;167.257;390;195;psychophysics;263355;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
9;5;2;noStructureCont;bars;6;9084;black;orange,black,purple,saddlebrown,green,yellow;120,210,300,390,480,570;180,210,240,270,300,330;32;2;2;ddd9z40nfc89n9e;true;167.249;390;195;psychophysics;274451;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
9;5;2;noStructureCont;query;6;2034;black;orange,black,purple,saddlebrown,green,yellow;120,210,300,390,480,570;180,210,240,270,300,330;50;2;2;ddd9z40nfc89n9e;true;167.262;390;195;psychophysics;277491;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
10;6;2;noStructureCont;bars;7;6359;pink;black,purple,blue,yellow,red,pink,orange;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;6;3;ddd9z40nfc89n9e;false;167.253;390;195;psychophysics;285859;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
10;6;2;noStructureCont;query;7;1145;pink;black,purple,blue,yellow,red,pink,orange;120,210,300,390,480,570,660;150,180,210,240,270,300,330;51;6;3;ddd9z40nfc89n9e;false;167.251;390;195;psychophysics;288010;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
11;3;2;noStructureCont;bars;4;5031;red;green,saddlebrown,red,yellow;210,300,390,480;240,270,300,330;32;3;3;ddd9z40nfc89n9e;true;167.243;390;195;psychophysics;295051;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
11;3;2;noStructureCont;query;4;1112;red;green,saddlebrown,red,yellow;210,300,390,480;240,270,300,330;51;3;3;ddd9z40nfc89n9e;true;167.253;390;195;psychophysics;297171;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
12;0;2;noStructureCont;bars;1;939;white;white;390;330;32;1;4;ddd9z40nfc89n9e;false;167.264;390;195;psychophysics;300122;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
12;0;2;noStructureCont;query;1;1027;white;white;390;330;52;1;4;ddd9z40nfc89n9e;false;167.251;390;195;psychophysics;302154;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
13;1;2;noStructureCont;bars;2;2593;black;black,red;300,39;300,33;32;1;1;ddd9z40nfc89n9e;true;167.248;390;195;psychophysics;306762;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
13;1;2;noStructureCont;query;2;644;black;black,red;300,39;300,33;49;1;1;ddd9z40nfc89n9e;true;16.726;390;195;psychophysics;308411;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
14;2;2;noStructureCont;bars;3;9076;pink;pink,black,saddlebrown;300,390,480;270,300,330;32;1;1;ddd9z40nfc89n9e;true;232.266;390;195;psychophysics;319505;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
14;2;2;noStructureCont;query;3;474;pink;pink,black,saddlebrown;300,390,480;270,300,330;49;1;1;ddd9z40nfc89n9e;true;167.294;390;195;psychophysics;320986;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_11_45
NULL;NULL;NULL;NULL;end_of_practice;NULL;937;NULL;NULL;NULL;NULL;32;NULL;NULL;ddd9z40nfc89n9e;NULL;NULL;NULL;NULL;html-keyboard-response;322929;practice_trials;322936;538.227;0.571429;NULL;14_11_2020_14_11_45
1;5;1;noStructureExp;bars;6;50797;black;purple,orange,black,red,white,yellow;300,390,570,480,120,210;150,180,210,240,270,300;32;3;-30;fo7rrkaarq1yxbk;invalid response;19.767;390;195;psychophysics;357852;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
1;5;1;noStructureExp;query;6;4897;black;purple,orange,black,red,white,yellow;300,390,570,480,120,210;150,180,210,240,270,300;18;3;-30;fo7rrkaarq1yxbk;invalid response;166.657;390;195;psychophysics;363768;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
2;3;1;noStructureExp;bars;4;13714;yellow;white,blue,black,yellow;390,210,480,300;240,270,300,330;32;4;3;fo7rrkaarq1yxbk;false;166.662;390;195;psychophysics;385278;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
2;3;1;noStructureExp;query;4;2216;yellow;white,blue,black,yellow;390,210,480,300;240,270,300,330;51;4;3;fo7rrkaarq1yxbk;false;166.659;390;195;psychophysics;388518;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
3;1;1;noStructureExp;bars;2;6236;black;pink,black;300,39;180,21;32;2;2;fo7rrkaarq1yxbk;true;166.657;390;195;psychophysics;396783;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
3;1;1;noStructureExp;query;2;2102;black;pink,black;300,39;180,21;50;2;2;fo7rrkaarq1yxbk;true;166.666;390;195;psychophysics;399901;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
4;0;1;noStructureExp;bars;1;3010;white;white;390;150;32;1;1;fo7rrkaarq1yxbk;true;166.663;390;195;psychophysics;404934;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
4;0;1;noStructureExp;query;1;1685;white;white;390;150;49;1;1;fo7rrkaarq1yxbk;true;166.672;390;195;psychophysics;407636;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
5;6;1;noStructureExp;bars;7;13609;purple;pink,yellow,black,saddlebrown,purple,green,blue;390,210,660,120,480,300,570;150,180,210,240,270,300,330;32;5;2;fo7rrkaarq1yxbk;false;166.661;390;195;psychophysics;423296;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
5;6;1;noStructureExp;query;7;3458;purple;pink,yellow,black,saddlebrown,purple,green,blue;390,210,660,120,480,300,570;150,180,210,240,270,300,330;50;5;2;fo7rrkaarq1yxbk;false;166.669;390;195;psychophysics;427776;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
6;4;1;noStructureExp;bars;5;10462;orange;blue,red,pink,black,orange;480,570,210,390,300;180,210,240,270,300;32;5;3;fo7rrkaarq1yxbk;false;166.657;390;195;psychophysics;440257;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
6;4;1;noStructureExp;query;5;2580;orange;blue,red,pink,black,orange;480,570,210,390,300;180,210,240,270,300;51;5;3;fo7rrkaarq1yxbk;false;166.677;390;195;psychophysics;443852;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
7;2;1;noStructureExp;bars;3;11586;white;blue,white,purple;300,480,390;270,300,330;32;2;2;fo7rrkaarq1yxbk;true;166.658;390;195;psychophysics;457464;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
7;2;1;noStructureExp;query;3;1713;white;blue,white,purple;300,480,390;270,300,330;50;2;2;fo7rrkaarq1yxbk;true;166.669;390;195;psychophysics;460186;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
8;3;2;noStructureCont;bars;4;10126;blue;yellow,orange,green,blue;210,300,390,480;240,270,300,330;32;4;4;fo7rrkaarq1yxbk;true;16.666;390;195;psychophysics;476527;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
8;3;2;noStructureCont;query;4;1704;blue;yellow,orange,green,blue;210,300,390,480;240,270,300,330;52;4;4;fo7rrkaarq1yxbk;true;166.673;390;195;psychophysics;479249;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
9;5;2;noStructureCont;bars;6;8678;white;orange,pink,white,red,purple,blue;120,210,300,390,480,570;150,180,210,240,270,300;32;3;2;fo7rrkaarq1yxbk;false;166.662;390;195;psychophysics;489953;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
9;5;2;noStructureCont;query;6;1544;white;orange,pink,white,red,purple,blue;120,210,300,390,480,570;150,180,210,240,270,300;50;3;2;fo7rrkaarq1yxbk;false;16.664;390;195;psychophysics;492508;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
10;6;2;noStructureCont;bars;7;30890;green;pink,yellow,purple,black,green,red,blue;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;5;5;fo7rrkaarq1yxbk;true;166.659;390;195;psychophysics;525419;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
10;6;2;noStructureCont;query;7;2842;green;pink,yellow,purple,black,green,red,blue;120,210,300,390,480,570,660;150,180,210,240,270,300,330;53;5;5;fo7rrkaarq1yxbk;true;166.659;390;195;psychophysics;529281;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
11;2;2;noStructureCont;bars;3;10286;white;orange,white,pink;300,390,480;270,300,330;32;2;1;fo7rrkaarq1yxbk;false;166.663;390;195;psychophysics;541587;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
11;2;2;noStructureCont;query;3;3277;white;orange,white,pink;300,390,480;270,300,330;49;2;1;fo7rrkaarq1yxbk;false;166.651;390;195;psychophysics;545886;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
12;0;2;noStructureCont;bars;1;3505;saddlebrown;saddlebrown;390;150;32;1;1;fo7rrkaarq1yxbk;true;166.659;390;195;psychophysics;551410;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
12;0;2;noStructureCont;query;1;566;saddlebrown;saddlebrown;390;150;49;1;1;fo7rrkaarq1yxbk;true;166.673;390;195;psychophysics;552990;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
13;4;2;noStructureCont;bars;5;6365;orange;white,purple,blue,pink,orange;210,300,390,480,570;180,210,240,270,300;32;5;5;fo7rrkaarq1yxbk;true;166.662;390;195;psychophysics;561375;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
13;4;2;noStructureCont;query;5;2356;orange;white,purple,blue,pink,orange;210,300,390,480,570;180,210,240,270,300;53;5;5;fo7rrkaarq1yxbk;true;16.665;390;195;psychophysics;564744;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
14;1;2;noStructureCont;bars;2;2534;black;purple,black;300,39;180,21;32;2;2;fo7rrkaarq1yxbk;true;166.678;390;195;psychophysics;569300;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
14;1;2;noStructureCont;query;2;1394;black;purple,black;300,39;180,21;50;2;2;fo7rrkaarq1yxbk;true;166.678;390;195;psychophysics;571716;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_14_10_13
NULL;NULL;NULL;NULL;end_of_practice;NULL;7860;NULL;NULL;NULL;NULL;32;NULL;NULL;fo7rrkaarq1yxbk;NULL;NULL;NULL;NULL;html-keyboard-response;580588;practice_trials;580594;967.657;0.571429;NULL;14_11_2020_14_10_13
1;2;1;noStructureExp;bars;3;4012;pink;black,pink,green;480,390,300;240,270,300;32;2;2;qbzttsocef3cc2y;true;166.348;390;195;psychophysics;329797;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
1;2;1;noStructureExp;query;3;2089;pink;black,pink,green;480,390,300;240,270,300;50;2;2;qbzttsocef3cc2y;true;166.314;390;195;psychophysics;332907;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
2;3;1;noStructureExp;bars;4;7460;yellow;purple,pink,white,yellow;300,390,480,210;240,270,300,330;32;4;4;qbzttsocef3cc2y;true;166.338;390;195;psychophysics;342385;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
2;3;1;noStructureExp;query;4;1808;yellow;purple,pink,white,yellow;300,390,480,210;240,270,300,330;52;4;4;qbzttsocef3cc2y;true;166.312;390;195;psychophysics;345210;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
3;4;1;noStructureExp;bars;5;9413;black;black,green,saddlebrown,white,blue;210,300,570,390,480;180,210,240,270,300;32;1;1;qbzttsocef3cc2y;true;166.337;390;195;psychophysics;356643;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
3;4;1;noStructureExp;query;5;1349;black;black,green,saddlebrown,white,blue;210,300,570,390,480;180,210,240,270,300;49;1;1;qbzttsocef3cc2y;true;166.323;390;195;psychophysics;359008;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
4;5;1;noStructureExp;bars;6;10443;white;red,green,white,orange,black,pink;570,300,210,120,480,390;150,180,210,240,270,300;32;3;3;qbzttsocef3cc2y;true;16.633;390;195;psychophysics;371466;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
4;5;1;noStructureExp;query;6;1758;white;red,green,white,orange,black,pink;570,300,210,120,480,390;150,180,210,240,270,300;51;3;3;qbzttsocef3cc2y;true;16.635;390;195;psychophysics;374240;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
5;0;1;noStructureExp;bars;1;1081;green;green;390;300;32;1;1;qbzttsocef3cc2y;true;166.424;390;195;psychophysics;377335;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
5;0;1;noStructureExp;query;1;721;green;green;390;300;49;1;1;qbzttsocef3cc2y;true;166.373;390;195;psychophysics;379072;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
6;1;1;noStructureExp;bars;2;1350;purple;blue,purple;390,3;240,27;32;2;2;qbzttsocef3cc2y;true;166.327;390;195;psychophysics;382436;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
6;1;1;noStructureExp;query;2;962;purple;blue,purple;390,3;240,27;50;2;2;qbzttsocef3cc2y;true;16.631;390;195;psychophysics;384408;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
7;6;1;noStructureExp;bars;7;11148;blue;yellow,orange,saddlebrown,blue,black,pink,green;210,300,570,120,660,480,390;150,180,210,240,270,300,330;32;4;3;qbzttsocef3cc2y;false;166.334;390;195;psychophysics;397571;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
7;6;1;noStructureExp;query;7;1410;blue;yellow,orange,saddlebrown,blue,black,pink,green;210,300,570,120,660,480,390;150,180,210,240,270,300,330;51;4;3;qbzttsocef3cc2y;false;166.287;390;195;psychophysics;399992;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
8;6;2;noStructureCont;bars;7;8002;blue;green,yellow,white,blue,pink,black,saddlebrown;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;4;4;qbzttsocef3cc2y;true;166.327;390;195;psychophysics;426823;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
8;6;2;noStructureCont;query;7;1876;blue;green,yellow,white,blue,pink,black,saddlebrown;120,210,300,390,480,570,660;150,180,210,240,270,300,330;52;4;4;qbzttsocef3cc2y;true;166.312;390;195;psychophysics;429714;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
9;4;2;noStructureCont;bars;5;3719;saddlebrown;saddlebrown,orange,yellow,black,green;210,300,390,480,570;180,210,240,270,300;32;1;1;qbzttsocef3cc2y;true;166.327;390;195;psychophysics;435448;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
9;4;2;noStructureCont;query;5;901;saddlebrown;saddlebrown,orange,yellow,black,green;210,300,390,480,570;180,210,240,270,300;49;1;1;qbzttsocef3cc2y;true;166.334;390;195;psychophysics;437367;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
10;2;2;noStructureCont;bars;3;2245;blue;black,blue,white;300,390,480;240,270,300;32;2;2;qbzttsocef3cc2y;true;16.632;390;195;psychophysics;441628;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
10;2;2;noStructureCont;query;3;720;blue;black,blue,white;300,390,480;240,270,300;50;2;2;qbzttsocef3cc2y;true;166.281;390;195;psychophysics;443360;practice_trial;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
11;5;2;noStructureCont;bars;6;6294;saddlebrown;white,pink,saddlebrown,black,orange,green;120,210,300,390,480,570;150,180,210,240,270,300;32;3;3;qbzttsocef3cc2y;true;166.336;390;195;psychophysics;451668;practice_trials;NULL;NULL;NULL;NULL;14_11_2020_4_7_15
