Trial_index;TrialID;Block;Conditions;Stimulus_type;Number_of_Bars;rt;Query_color;color_sequence;position_sequence;heights;key_press;Correct_Position;response_position;subject_id;correct;avg_frame_time;center_x;center_y;trial_type;time_elapsed;TrialType;timeMs;timeMin;score;reward;date
14;5;2;noStructureCont;query;6;1142;purple;green,orange,white,saddlebrown,purple,blue;120,210,300,390,480,570;180,210,240,270,300,330;53;5;5;6ay43rhbk9cygs5;true;166.817;390;195;psychophysics;119840;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_32_11
NULL;NULL;NULL;NULL;end_of_practice;NULL;2790;NULL;NULL;NULL;NULL;32;NULL;NULL;6ay43rhbk9cygs5;NULL;NULL;NULL;NULL;html-keyboard-response;123631;practice_trials;123636;20.606;0.571429;NULL;12_11_2020_16_32_11
1;2;1;noStructureExp;bars;3;4973;black;green,black,white;300,480,390;210,240,270;32;2;2;xfc3lc6qhh69plp;true;166.652;390;195;psychophysics;136619;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
1;2;1;noStructureExp;query;3;1639;black;green,black,white;300,480,390;210,240,270;50;2;2;xfc3lc6qhh69plp;true;166.645;390;195;psychophysics;139268;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
2;3;1;noStructureExp;bars;4;4934;pink;purple,saddlebrown,yellow,pink;480,390,300,210;240,270,300,330;32;4;1;xfc3lc6qhh69plp;false;167.214;390;195;psychophysics;146219;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
2;3;1;noStructureExp;query;4;3407;pink;purple,saddlebrown,yellow,pink;480,390,300,210;240,270,300,330;49;4;1;xfc3lc6qhh69plp;false;166.649;390;195;psychophysics;150633;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
3;1;1;noStructureExp;bars;2;4199;blue;blue,purple;300,39;150,18;32;1;1;xfc3lc6qhh69plp;true;166.644;390;195;psychophysics;156842;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
3;1;1;noStructureExp;query;2;2361;blue;blue,purple;300,39;150,18;49;1;1;xfc3lc6qhh69plp;true;166.649;390;195;psychophysics;160216;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
4;6;1;noStructureExp;bars;7;16583;purple;purple,green,orange,saddlebrown,pink,white,blue;570,120,660,390,300,480,210;150,180,210,240,270,300,330;32;1;1;xfc3lc6qhh69plp;true;166.649;390;195;psychophysics;178808;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
4;6;1;noStructureExp;query;7;2159;purple;purple,green,orange,saddlebrown,pink,white,blue;570,120,660,390,300,480,210;150,180,210,240,270,300,330;49;1;1;xfc3lc6qhh69plp;true;16.665;390;195;psychophysics;181979;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
5;4;1;noStructureExp;bars;5;6016;saddlebrown;white,blue,saddlebrown,black,yellow;480,210,300,570,390;150,180,210,240,270;32;3;4;xfc3lc6qhh69plp;false;166.648;390;195;psychophysics;190015;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
5;4;1;noStructureExp;query;5;1338;saddlebrown;white,blue,saddlebrown,black,yellow;480,210,300,570,390;150,180,210,240,270;52;3;4;xfc3lc6qhh69plp;false;166.654;390;195;psychophysics;192360;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
6;5;1;noStructureExp;bars;6;6743;green;red,white,green,pink,blue,saddlebrown;210,120,480,390,570,300;150,180,210,240,270,300;32;3;4;xfc3lc6qhh69plp;false;166.652;390;195;psychophysics;201116;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
6;5;1;noStructureExp;query;6;2021;green;red,white,green,pink,blue,saddlebrown;210,120,480,390,570,300;150,180,210,240,270,300;52;3;4;xfc3lc6qhh69plp;false;166.647;390;195;psychophysics;204159;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
7;0;1;noStructureExp;bars;1;3752;purple;purple;390;330;32;1;1;xfc3lc6qhh69plp;true;16.665;390;195;psychophysics;209920;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
7;0;1;noStructureExp;query;1;1005;purple;purple;390;330;49;1;1;xfc3lc6qhh69plp;true;16.664;390;195;psychophysics;211936;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
8;4;2;noStructureCont;bars;5;4735;purple;saddlebrown,pink,purple,orange,black;210,300,390,480,570;150,180,210,240,270;32;3;3;xfc3lc6qhh69plp;true;166.647;390;195;psychophysics;222066;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
8;4;2;noStructureCont;query;5;2023;purple;saddlebrown,pink,purple,orange,black;210,300,390,480,570;150,180,210,240,270;51;3;3;xfc3lc6qhh69plp;true;166.654;390;195;psychophysics;225098;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
9;0;2;noStructureCont;bars;1;1196;yellow;yellow;390;330;32;1;1;xfc3lc6qhh69plp;true;166.634;390;195;psychophysics;228308;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
9;0;2;noStructureCont;query;1;563;yellow;yellow;390;330;49;1;1;xfc3lc6qhh69plp;true;166.662;390;195;psychophysics;229883;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
10;2;2;noStructureCont;bars;3;2995;purple;yellow,purple,pink;300,390,480;210,240,270;32;2;2;xfc3lc6qhh69plp;true;166.648;390;195;psychophysics;234890;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
10;2;2;noStructureCont;query;3;1094;purple;yellow,purple,pink;300,390,480;210,240,270;50;2;2;xfc3lc6qhh69plp;true;166.644;390;195;psychophysics;237000;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
11;1;2;noStructureCont;bars;2;1919;blue;blue,orange;300,39;150,18;32;1;1;xfc3lc6qhh69plp;true;166.645;390;195;psychophysics;240933;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
11;1;2;noStructureCont;query;2;1007;blue;blue,orange;300,39;150,18;49;1;1;xfc3lc6qhh69plp;true;166.646;390;195;psychophysics;242951;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
12;3;2;noStructureCont;bars;4;2582;red;blue,purple,pink,red;210,300,390,480;240,270,300,330;32;4;4;xfc3lc6qhh69plp;true;16.665;390;195;psychophysics;247543;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
12;3;2;noStructureCont;query;4;1224;red;blue,purple,pink,red;210,300,390,480;240,270,300,330;52;4;4;xfc3lc6qhh69plp;true;166.644;390;195;psychophysics;249780;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
13;5;2;noStructureCont;bars;6;7582;blue;black,green,blue,orange,yellow,red;120,210,300,390,480,570;150,180,210,240,270,300;32;3;3;xfc3lc6qhh69plp;true;166.648;390;195;psychophysics;259379;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
13;5;2;noStructureCont;query;6;1781;blue;black,green,blue,orange,yellow,red;120,210,300,390,480,570;150,180,210,240,270,300;51;3;3;xfc3lc6qhh69plp;true;166.645;390;195;psychophysics;262172;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
14;6;2;noStructureCont;bars;7;5798;red;red,yellow,white,saddlebrown,green,purple,pink;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;1;1;xfc3lc6qhh69plp;true;166.646;390;195;psychophysics;269995;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
14;6;2;noStructureCont;query;7;1965;red;red,yellow,white,saddlebrown,green,purple,pink;120,210,300,390,480,570,660;150,180,210,240,270,300,330;49;1;1;xfc3lc6qhh69plp;true;166.647;390;195;psychophysics;272972;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_19_37_25
NULL;NULL;NULL;NULL;end_of_practice;NULL;5623;NULL;NULL;NULL;NULL;32;NULL;NULL;xfc3lc6qhh69plp;NULL;NULL;NULL;NULL;html-keyboard-response;279602;practice_trials;279611;466.018;0.785714;NULL;12_11_2020_19_37_25
1;0;1;noStructureExp;bars;1;3185;black;black;390;330;32;1;1;dm2bywnah498o9e;true;167.537;390;195;psychophysics;41526;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
1;0;1;noStructureExp;query;1;3043;black;black;390;330;49;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;45584;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
2;3;1;noStructureExp;bars;4;4044;green;pink,green,purple,orange;300,210,480,390;240,270,300,330;32;2;1;dm2bywnah498o9e;false;168.743;390;195;psychophysics;51653;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
2;3;1;noStructureExp;query;4;1655;green;pink,green,purple,orange;300,210,480,390;240,270,300,330;49;2;1;dm2bywnah498o9e;false;16.666;390;195;psychophysics;54323;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
3;6;1;noStructureExp;bars;7;15818;yellow;pink,green,blue,yellow,red,black,orange;120,660,210,480,300,570,390;150,180,210,240,270,300,330;32;4;-30;dm2bywnah498o9e;invalid response;195.779;390;195;psychophysics;72156;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
3;6;1;noStructureExp;query;7;697;yellow;pink,green,blue,yellow,red,black,orange;120,660,210,480,300,570,390;150,180,210,240,270,300,330;18;4;-30;dm2bywnah498o9e;invalid response;16.666;390;195;psychophysics;73869;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
4;4;1;noStructureExp;bars;5;10328;orange;saddlebrown,black,orange,green,purple;480,300,390,570,210;210,240,270,300,330;32;3;3;dm2bywnah498o9e;true;167.742;390;195;psychophysics;90216;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
4;4;1;noStructureExp;query;5;3379;orange;saddlebrown,black,orange,green,purple;480,300,390,570,210;210,240,270,300,330;51;3;3;dm2bywnah498o9e;true;16.666;390;195;psychophysics;94602;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
5;5;1;noStructureExp;bars;6;7082;pink;pink,white,blue,green,saddlebrown,orange;570,480,120,390,210,300;180,210,240,270,300,330;32;1;6;dm2bywnah498o9e;false;167.845;390;195;psychophysics;103703;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
5;5;1;noStructureExp;query;6;4478;pink;pink,white,blue,green,saddlebrown,orange;570,480,120,390,210,300;180,210,240,270,300,330;54;1;6;dm2bywnah498o9e;false;16.666;390;195;psychophysics;109188;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
6;2;1;noStructureExp;bars;3;2819;green;green,purple,white;300,390,480;210,240,270;32;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;114021;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
6;2;1;noStructureExp;query;3;1271;green;green,purple,white;300,390,480;210,240,270;49;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;116308;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
7;1;1;noStructureExp;bars;2;1722;yellow;white,yellow;390,3;210,24;32;2;1;dm2bywnah498o9e;false;16.666;390;195;psychophysics;120044;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
7;1;1;noStructureExp;query;2;1269;yellow;white,yellow;390,3;210,24;49;2;1;dm2bywnah498o9e;false;16.666;390;195;psychophysics;122324;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
8;0;2;noStructureCont;bars;1;1233;yellow;yellow;390;330;32;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;132051;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
8;0;2;noStructureCont;query;1;1265;yellow;yellow;390;330;49;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;134324;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
9;5;2;noStructureCont;bars;6;6294;black;black,blue,purple,pink,saddlebrown,yellow;120,210,300,390,480,570;180,210,240,270,300,330;32;1;1;dm2bywnah498o9e;true;16. Aug;390;195;psychophysics;142630;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
9;5;2;noStructureCont;query;6;2669;black;black,blue,purple,pink,saddlebrown,yellow;120,210,300,390,480,570;180,210,240,270,300,330;49;1;1;dm2bywnah498o9e;true;167.715;390;195;psychophysics;146308;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
10;4;2;noStructureCont;bars;5;6606;white;orange,red,white,purple,green;210,300,390,480,570;210,240,270,300,330;32;3;3;dm2bywnah498o9e;true;167.083;390;195;psychophysics;154925;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
10;4;2;noStructureCont;query;5;2482;white;orange,red,white,purple,green;210,300,390,480,570;210,240,270,300,330;51;3;3;dm2bywnah498o9e;true;167.794;390;195;psychophysics;158419;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
11;1;2;noStructureCont;bars;2;1497;blue;green,blue;300,39;210,24;32;2;2;dm2bywnah498o9e;true;16.666;390;195;psychophysics;161932;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
11;1;2;noStructureCont;query;2;1280;blue;green,blue;300,39;210,24;50;2;2;dm2bywnah498o9e;true;168.882;390;195;psychophysics;164221;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
12;3;2;noStructureCont;bars;4;6712;yellow;black,yellow,blue,white;210,300,390,480;240,270,300,330;32;2;2;dm2bywnah498o9e;true;167.493;390;195;psychophysics;172951;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
12;3;2;noStructureCont;query;4;1869;yellow;black,yellow,blue,white;210,300,390,480;240,270,300,330;50;2;2;dm2bywnah498o9e;true;16.666;390;195;psychophysics;175829;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
13;6;2;noStructureCont;bars;7;4926;green;black,blue,orange,green,yellow,saddlebrown,purple;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;4;4;dm2bywnah498o9e;true;169.533;390;195;psychophysics;182765;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
13;6;2;noStructureCont;query;7;3463;green;black,blue,orange,green,yellow,saddlebrown,purple;120,210,300,390,480,570,660;150,180,210,240,270,300,330;52;4;4;dm2bywnah498o9e;true;168.286;390;195;psychophysics;187236;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
14;2;2;noStructureCont;bars;3;2222;orange;orange,black,red;300,390,480;210,240,270;32;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;191476;practice_trials;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
14;2;2;noStructureCont;query;3;1176;orange;orange,black,red;300,390,480;210,240,270;49;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;193666;practice_trial;NULL;NULL;NULL;NULL;13_11_2020_6_31_6
NULL;NULL;NULL;NULL;end_of_practice;NULL;8332;NULL;NULL;NULL;NULL;32;NULL;NULL;dm2bywnah498o9e;NULL;NULL;NULL;NULL;html-keyboard-response;203006;practice_trials;203025;338.375;0.714286;NULL;13_11_2020_6_31_6
1;27;1;noStructureCont;bars;6;4991;white;saddlebrown,green,pink,white,blue,purple;120,210,300,390,480,570;180,210,240,270,300,330;32;4;-30;dm2bywnah498o9e;invalid response;169.485;390;195;psychophysics;10062;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
1;27;1;noStructureCont;query;6;461;white;saddlebrown,green,pink,white,blue,purple;120,210,300,390,480,570;180,210,240,270,300,330;18;4;-30;dm2bywnah498o9e;invalid response;16.666;390;195;psychophysics;11540;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
2;19;1;noStructureCont;bars;4;11602;saddlebrown;white,yellow,orange,saddlebrown;210,300,390,480;150,180,210,240;32;4;4;dm2bywnah498o9e;true;16.69;390;195;psychophysics;29165;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
2;19;1;noStructureCont;query;4;2550;saddlebrown;white,yellow,orange,saddlebrown;210,300,390,480;150,180,210,240;52;4;4;dm2bywnah498o9e;true;167.756;390;195;psychophysics;32732;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
3;28;1;noStructureCont;bars;6;5583;red;black,pink,green,yellow,purple,red;120,210,300,390,480,570;180,210,240,270,300,330;32;6;6;dm2bywnah498o9e;true;168.171;390;195;psychophysics;40337;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
3;28;1;noStructureCont;query;6;3564;red;black,pink,green,yellow,purple,red;120,210,300,390,480,570;180,210,240,270,300,330;54;6;6;dm2bywnah498o9e;true;16.666;390;195;psychophysics;44912;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
4;18;1;noStructureCont;bars;4;10268;purple;purple,yellow,orange,red;210,300,390,480;240,270,300,330;32;1;1;dm2bywnah498o9e;true;168.579;390;195;psychophysics;57199;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
4;18;1;noStructureCont;query;4;2630;purple;purple,yellow,orange,red;210,300,390,480;240,270,300,330;49;1;1;dm2bywnah498o9e;true;167.722;390;195;psychophysics;60842;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
5;8;1;noStructureCont;bars;2;1550;black;green,black;300,39;150,18;32;2;2;dm2bywnah498o9e;true;16.666;390;195;psychophysics;64413;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
5;8;1;noStructureCont;query;2;1244;black;green,black;300,39;150,18;50;2;2;dm2bywnah498o9e;true;16.666;390;195;psychophysics;66671;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
6;25;1;noStructureCont;bars;6;6128;purple;green,white,pink,black,purple,orange;120,210,300,390,480,570;180,210,240,270,300,330;32;5;5;dm2bywnah498o9e;true;167.573;390;195;psychophysics;74815;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
6;25;1;noStructureCont;query;6;3763;purple;green,white,pink,black,purple,orange;120,210,300,390,480,570;180,210,240,270,300,330;53;5;5;dm2bywnah498o9e;true;169.663;390;195;psychophysics;79592;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
7;30;1;noStructureCont;bars;7;6015;purple;orange,red,saddlebrown,white,purple,pink,blue;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;5;5;dm2bywnah498o9e;true;168.057;390;195;psychophysics;87625;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
7;30;1;noStructureCont;query;7;3946;purple;orange,red,saddlebrown,white,purple,pink,blue;120,210,300,390,480,570,660;150,180,210,240,270,300,330;53;5;5;dm2bywnah498o9e;true;167.369;390;195;psychophysics;92582;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
8;26;1;noStructureCont;bars;6;5220;red;blue,white,pink,saddlebrown,yellow,red;120,210,300,390,480,570;150,180,210,240,270,300;32;6;6;dm2bywnah498o9e;true;168.278;390;195;psychophysics;99817;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
8;26;1;noStructureCont;query;6;3071;red;blue,white,pink,saddlebrown,yellow,red;120,210,300,390,480,570;150,180,210,240,270,300;54;6;6;dm2bywnah498o9e;true;16.666;390;195;psychophysics;103935;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
9;7;1;noStructureCont;bars;2;1618;purple;green,purple;300,39;150,18;32;2;2;dm2bywnah498o9e;true;16.666;390;195;psychophysics;107567;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
9;7;1;noStructureCont;query;2;1261;purple;green,purple;300,39;150,18;50;2;2;dm2bywnah498o9e;true;16.666;390;195;psychophysics;109841;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
10;4;1;noStructureCont;bars;1;1864;saddlebrown;saddlebrown;390;300;32;1;1;dm2bywnah498o9e;true;16.666;390;195;psychophysics;113727;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
10;4;1;noStructureCont;query;1;1063;saddlebrown;saddlebrown;390;300;49;1;1;dm2bywnah498o9e;true;169.348;390;195;psychophysics;115798;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
11;31;1;noStructureCont;bars;7;6529;pink;orange,green,red,yellow,black,pink,white;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;6;6;dm2bywnah498o9e;true;167.949;390;195;psychophysics;124344;experimental_data;NULL;NULL;NULL;NULL;13_11_2020_6_35_11
