Trial_index;TrialID;Block;Conditions;Stimulus_type;Number_of_Bars;rt;Query_color;color_sequence;position_sequence;heights;key_press;Correct_Position;response_position;subject_id;correct;avg_frame_time;center_x;center_y;trial_type;time_elapsed;TrialType;timeMs;timeMin;score;reward;date
6;0;1;noStructureExp;bars;1;2632;red;red;390;180;32;1;5;dcfu2a5evahms72;false;166.622;390;195;psychophysics;302549;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
6;0;1;noStructureExp;query;1;2590;red;red;390;180;53;1;5;dcfu2a5evahms72;false;166.676;390;195;psychophysics;306144;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
7;4;1;noStructureExp;bars;5;14533;green;saddlebrown,green,yellow,black,blue;210,390,300,480,570;210,240,270,300,330;32;2;4;dcfu2a5evahms72;false;166.653;390;195;psychophysics;322686;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
7;4;1;noStructureExp;query;5;1907;green;saddlebrown,green,yellow,black,blue;210,390,300,480,570;210,240,270,300,330;52;2;4;dcfu2a5evahms72;false;166.642;390;195;psychophysics;325598;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
8;0;2;noStructureCont;bars;1;4647;orange;orange;390;180;32;1;4;dcfu2a5evahms72;false;166.653;390;195;psychophysics;341142;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
8;0;2;noStructureCont;query;1;665;orange;orange;390;180;52;1;4;dcfu2a5evahms72;false;166.779;390;195;psychophysics;342813;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
9;2;2;noStructureCont;bars;3;4434;orange;purple,orange,yellow;300,390,480;150,180,210;32;2;4;dcfu2a5evahms72;false;166.668;390;195;psychophysics;349253;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
9;2;2;noStructureCont;query;3;1920;orange;purple,orange,yellow;300,390,480;150,180,210;52;2;4;dcfu2a5evahms72;false;166.651;390;195;psychophysics;352181;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
10;4;2;noStructureCont;bars;5;861;red;white,red,green,pink,black;210,300,390,480,570;210,240,270,300,330;32;2;5;dcfu2a5evahms72;false;166.534;390;195;psychophysics;355053;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
10;4;2;noStructureCont;query;5;1505;red;white,red,green,pink,black;210,300,390,480,570;210,240,270,300,330;53;2;5;dcfu2a5evahms72;false;166.604;390;195;psychophysics;357565;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
11;5;2;noStructureCont;bars;6;14815;orange;pink,red,purple,black,yellow,orange;120,210,300,390,480,570;180,210,240,270,300,330;32;6;6;dcfu2a5evahms72;true;166.657;390;195;psychophysics;374390;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
11;5;2;noStructureCont;query;6;3810;orange;pink,red,purple,black,yellow,orange;120,210,300,390,480,570;180,210,240,270,300,330;54;6;6;dcfu2a5evahms72;true;166.668;390;195;psychophysics;379206;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
12;3;2;noStructureCont;bars;4;3568;purple;purple,yellow,blue,white;210,300,390,480;240,270,300,330;32;1;1;dcfu2a5evahms72;true;166.668;390;195;psychophysics;384782;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
12;3;2;noStructureCont;query;4;1248;purple;purple,yellow,blue,white;210,300,390,480;240,270,300,330;49;1;1;dcfu2a5evahms72;true;166.568;390;195;psychophysics;387036;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
13;1;2;noStructureCont;bars;2;1840;blue;blue,green;300,39;300,33;32;1;1;dcfu2a5evahms72;true;166.617;390;195;psychophysics;390886;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
13;1;2;noStructureCont;query;2;1104;blue;blue,green;300,39;300,33;49;1;1;dcfu2a5evahms72;true;166.691;390;195;psychophysics;392997;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
14;6;2;noStructureCont;bars;7;19516;orange;saddlebrown,black,orange,purple,red,pink,yellow;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;3;3;dcfu2a5evahms72;true;166.655;390;195;psychophysics;414525;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
14;6;2;noStructureCont;query;7;4082;orange;saddlebrown,black,orange,purple,red,pink,yellow;120,210,300,390,480,570,660;150,180,210,240,270,300,330;51;3;3;dcfu2a5evahms72;true;16.665;390;195;psychophysics;419613;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_49_27
NULL;NULL;NULL;NULL;end_of_practice;NULL;8540;NULL;NULL;NULL;NULL;32;NULL;NULL;dcfu2a5evahms72;NULL;NULL;NULL;NULL;html-keyboard-response;429157;practice_trials;429169;715.282;0.357143;NULL;12_11_2020_15_49_27
1;6;1;noStructureExp;bars;7;14504;white;purple,pink,green,blue,yellow,white,black;660,210,480,300,570,120,390;150,180,210,240,270,300,330;32;6;5;5zhvm0u1vxll0kd;false;166.854;390;195;psychophysics;294012;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
1;6;1;noStructureExp;query;7;1725;white;purple,pink,green,blue,yellow,white,black;660,210,480,300,570,120,390;150,180,210,240,270,300,330;53;6;5;5zhvm0u1vxll0kd;false;168.308;390;195;psychophysics;296746;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
2;3;1;noStructureExp;bars;4;4123;saddlebrown;pink,black,blue,saddlebrown;480,300,390,210;180,210,240,270;32;4;4;5zhvm0u1vxll0kd;true;166.663;390;195;psychophysics;302881;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
2;3;1;noStructureExp;query;4;1632;saddlebrown;pink,black,blue,saddlebrown;480,300,390,210;180,210,240,270;52;4;4;5zhvm0u1vxll0kd;true;166.675;390;195;psychophysics;305520;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
3;2;1;noStructureExp;bars;3;3667;pink;red,pink,black;300,480,390;210,240,270;32;2;1;5zhvm0u1vxll0kd;false;166.665;390;195;psychophysics;311200;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
3;2;1;noStructureExp;query;3;2082;pink;red,pink,black;300,480,390;210,240,270;49;2;1;5zhvm0u1vxll0kd;false;166.655;390;195;psychophysics;314291;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
4;5;1;noStructureExp;bars;6;1827;green;green,pink,orange,purple,yellow,red;390,300,210,480,570,120;180,210,240,270,300,330;32;1;3;5zhvm0u1vxll0kd;false;166.665;390;195;psychophysics;318130;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
4;5;1;noStructureExp;query;6;3060;green;green,pink,orange,purple,yellow,red;390,300,210,480,570,120;180,210,240,270,300,330;51;1;3;5zhvm0u1vxll0kd;false;166.666;390;195;psychophysics;322195;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
5;4;1;noStructureExp;bars;5;9359;black;orange,yellow,blue,black,purple;480,210,300,390,570;210,240,270,300,330;32;4;2;5zhvm0u1vxll0kd;false;166.661;390;195;psychophysics;333564;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
5;4;1;noStructureExp;query;5;1303;black;orange,yellow,blue,black,purple;480,210,300,390,570;210,240,270,300,330;50;4;2;5zhvm0u1vxll0kd;false;166.673;390;195;psychophysics;335873;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
6;1;1;noStructureExp;bars;2;5975;purple;purple,pink;300,39;300,33;32;1;1;5zhvm0u1vxll0kd;true;166.665;390;195;psychophysics;343857;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
6;1;1;noStructureExp;query;2;1333;purple;purple,pink;300,39;300,33;49;1;1;5zhvm0u1vxll0kd;true;166.663;390;195;psychophysics;346200;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
7;0;1;noStructureExp;bars;1;2387;white;white;390;330;32;1;5;5zhvm0u1vxll0kd;false;166.664;390;195;psychophysics;350592;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
7;0;1;noStructureExp;query;1;955;white;white;390;330;53;1;5;5zhvm0u1vxll0kd;false;166.664;390;195;psychophysics;352552;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
8;6;2;noStructureCont;bars;7;5866;saddlebrown;yellow,purple,green,white,black,saddlebrown,red;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;6;4;5zhvm0u1vxll0kd;false;167.136;390;195;psychophysics;367416;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
8;6;2;noStructureCont;query;7;2811;saddlebrown;yellow,purple,green,white,black,saddlebrown,red;120,210,300,390,480,570,660;150,180,210,240,270,300,330;52;6;4;5zhvm0u1vxll0kd;false;166.661;390;195;psychophysics;371234;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
9;5;2;noStructureCont;bars;6;1768;black;black,white,purple,blue,yellow,orange;120,210,300,390,480,570;180,210,240,270,300,330;32;1;2;5zhvm0u1vxll0kd;false;166.673;390;195;psychophysics;375019;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
9;5;2;noStructureCont;query;6;1312;black;black,white,purple,blue,yellow,orange;120,210,300,390,480,570;180,210,240,270,300,330;50;1;2;5zhvm0u1vxll0kd;false;166.637;390;195;psychophysics;377353;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
10;4;2;noStructureCont;bars;5;1505;black;yellow,red,white,black,saddlebrown;210,300,390,480,570;210,240,270,300,330;32;4;2;5zhvm0u1vxll0kd;false;166.663;390;195;psychophysics;380873;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
10;4;2;noStructureCont;query;5;1268;black;yellow,red,white,black,saddlebrown;210,300,390,480,570;210,240,270,300,330;50;4;2;5zhvm0u1vxll0kd;false;166.672;390;195;psychophysics;383148;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
11;0;2;noStructureCont;bars;1;3659;saddlebrown;saddlebrown;390;330;32;1;4;5zhvm0u1vxll0kd;false;166.665;390;195;psychophysics;388817;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
11;0;2;noStructureCont;query;1;1290;saddlebrown;saddlebrown;390;330;52;1;4;5zhvm0u1vxll0kd;false;16.667;390;195;psychophysics;391114;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
12;3;2;noStructureCont;bars;4;97459;saddlebrown;green,red,orange,saddlebrown;210,300,390,480;180,210,240,270;32;4;4;5zhvm0u1vxll0kd;true;16.672;390;195;psychophysics;490584;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
12;3;2;noStructureCont;query;4;4743;saddlebrown;green,red,orange,saddlebrown;210,300,390,480;180,210,240,270;52;4;4;5zhvm0u1vxll0kd;true;167.847;390;195;psychophysics;496338;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
13;1;2;noStructureCont;bars;2;6806;blue;blue,orange;300,39;300,33;32;1;1;5zhvm0u1vxll0kd;true;166.665;390;195;psychophysics;505154;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
13;1;2;noStructureCont;query;2;1287;blue;blue,orange;300,39;300,33;49;1;1;5zhvm0u1vxll0kd;true;166.645;390;195;psychophysics;507449;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
14;2;2;noStructureCont;bars;3;4961;yellow;pink,yellow,blue;300,390,480;210,240,270;32;2;2;5zhvm0u1vxll0kd;true;166.663;390;195;psychophysics;514433;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
14;2;2;noStructureCont;query;3;1946;yellow;pink,yellow,blue;300,390,480;210,240,270;50;2;2;5zhvm0u1vxll0kd;true;166.664;390;195;psychophysics;517385;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_50_39
NULL;NULL;NULL;NULL;end_of_practice;NULL;13331;NULL;NULL;NULL;NULL;32;NULL;NULL;5zhvm0u1vxll0kd;NULL;NULL;NULL;NULL;html-keyboard-response;531722;practice_trials;531729;886.215;0.357143;NULL;12_11_2020_15_50_39
1;3;1;noStructureExp;bars;4;9263;orange;orange,purple,black,blue;210,300,390,480;210,240,270,300;32;1;1;6uxj0y0bq40ezqx;true;166.654;390;195;psychophysics;416132;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
1;3;1;noStructureExp;query;4;1297;orange;orange,purple,black,blue;210,300,390,480;210,240,270,300;49;1;1;6uxj0y0bq40ezqx;true;166.702;390;195;psychophysics;418439;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
2;0;1;noStructureExp;bars;1;3509;blue;blue;390;210;32;1;4;6uxj0y0bq40ezqx;false;166.644;390;195;psychophysics;423960;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
2;0;1;noStructureExp;query;1;1023;blue;blue;390;210;52;1;4;6uxj0y0bq40ezqx;false;166.627;390;195;psychophysics;425991;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
3;5;1;noStructureExp;bars;6;6782;yellow;white,purple,yellow,black,orange,blue;480,120,300,210,570,390;180,210,240,270,300,330;32;3;3;6uxj0y0bq40ezqx;true;169.154;390;195;psychophysics;434783;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
3;5;1;noStructureExp;query;6;5202;yellow;white,purple,yellow,black,orange,blue;480,120,300,210,570,390;180,210,240,270,300,330;51;3;3;6uxj0y0bq40ezqx;true;166.653;390;195;psychophysics;440999;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
4;1;1;noStructureExp;bars;2;9737;yellow;purple,yellow;300,39;210,24;32;2;2;6uxj0y0bq40ezqx;true;166.655;390;195;psychophysics;452752;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
4;1;1;noStructureExp;query;2;1157;yellow;purple,yellow;300,39;210,24;50;2;2;6uxj0y0bq40ezqx;true;166.676;390;195;psychophysics;454919;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
5;6;1;noStructureExp;bars;7;9382;red;red,black,white,pink,purple,saddlebrown,orange;480,120,210,390,300,660,570;150,180,210,240,270,300,330;32;1;1;6uxj0y0bq40ezqx;true;167.554;390;195;psychophysics;466311;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
5;6;1;noStructureExp;query;7;1594;red;red,black,white,pink,purple,saddlebrown,orange;480,120,210,390,300,660,570;150,180,210,240,270,300,330;49;1;1;6uxj0y0bq40ezqx;true;166.673;390;195;psychophysics;468911;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
6;2;1;noStructureExp;bars;3;3173;saddlebrown;saddlebrown,green,yellow;480,300,390;150,180,210;32;1;1;6uxj0y0bq40ezqx;true;166.633;390;195;psychophysics;474094;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
6;2;1;noStructureExp;query;3;970;saddlebrown;saddlebrown,green,yellow;480,300,390;150,180,210;49;1;1;6uxj0y0bq40ezqx;true;166.687;390;195;psychophysics;476070;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
7;4;1;noStructureExp;bars;5;7929;saddlebrown;orange,black,red,saddlebrown,blue;480,300,390,570,210;150,180,210,240,270;32;4;4;6uxj0y0bq40ezqx;true;168.784;390;195;psychophysics;486009;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
7;4;1;noStructureExp;query;5;4575;saddlebrown;orange,black,red,saddlebrown,blue;480,300,390,570,210;150,180,210,240,270;52;4;4;6uxj0y0bq40ezqx;true;166.661;390;195;psychophysics;491592;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
8;4;2;noStructureCont;bars;5;5884;pink;white,black,red,pink,green;210,300,390,480,570;150,180,210,240,270;32;4;4;6uxj0y0bq40ezqx;true;166.665;390;195;psychophysics;503695;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
8;4;2;noStructureCont;query;5;3763;pink;white,black,red,pink,green;210,300,390,480,570;150,180,210,240,270;52;4;4;6uxj0y0bq40ezqx;true;167.392;390;195;psychophysics;508464;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
9;0;2;noStructureCont;bars;1;1778;pink;pink;390;210;32;1;4;6uxj0y0bq40ezqx;false;166.637;390;195;psychophysics;512256;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
9;0;2;noStructureCont;query;1;1352;pink;pink;390;210;52;1;4;6uxj0y0bq40ezqx;false;166.645;390;195;psychophysics;514615;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
10;5;2;noStructureCont;bars;6;5697;black;white,blue,black,red,saddlebrown,orange;120,210,300,390,480,570;180,210,240,270,300,330;32;3;3;6uxj0y0bq40ezqx;true;167.634;390;195;psychophysics;522323;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
10;5;2;noStructureCont;query;6;3484;black;white,blue,black,red,saddlebrown,orange;120,210,300,390,480,570;180,210,240,270,300,330;51;3;3;6uxj0y0bq40ezqx;true;166.643;390;195;psychophysics;526815;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
11;2;2;noStructureCont;bars;3;2524;blue;blue,green,purple;300,390,480;150,180,210;32;1;1;6uxj0y0bq40ezqx;true;166.668;390;195;psychophysics;531351;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
11;2;2;noStructureCont;query;3;970;blue;blue,green,purple;300,390,480;150,180,210;49;1;1;6uxj0y0bq40ezqx;true;166.667;390;195;psychophysics;533329;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
12;6;2;noStructureCont;bars;7;5563;red;red,saddlebrown,purple,pink,green,black,orange;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;1;1;6uxj0y0bq40ezqx;true;167.154;390;195;psychophysics;540906;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
12;6;2;noStructureCont;query;7;1959;red;red,saddlebrown,purple,pink,green,black,orange;120,210,300,390,480,570,660;150,180,210,240,270,300,330;49;1;1;6uxj0y0bq40ezqx;true;166.683;390;195;psychophysics;543872;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
13;3;2;noStructureCont;bars;4;2534;saddlebrown;saddlebrown,green,black,yellow;210,300,390,480;210,240,270,300;32;1;1;6uxj0y0bq40ezqx;true;166.659;390;195;psychophysics;548414;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
13;3;2;noStructureCont;query;4;1223;saddlebrown;saddlebrown,green,black,yellow;210,300,390,480;210,240,270,300;49;1;1;6uxj0y0bq40ezqx;true;166.667;390;195;psychophysics;550647;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
14;1;2;noStructureCont;bars;2;1355;purple;white,purple;300,39;210,24;32;2;2;6uxj0y0bq40ezqx;true;166.623;390;195;psychophysics;554016;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
14;1;2;noStructureCont;query;2;871;purple;white,purple;300,39;210,24;50;2;2;6uxj0y0bq40ezqx;true;166.659;390;195;psychophysics;555895;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_15_52_59
NULL;NULL;NULL;NULL;end_of_practice;NULL;2611;NULL;NULL;NULL;NULL;32;NULL;NULL;6uxj0y0bq40ezqx;NULL;NULL;NULL;NULL;html-keyboard-response;559511;practice_trials;559523;932.538;0.857143;NULL;12_11_2020_15_52_59
1;5;1;noStructureExp;bars;6;5654;black;red,black,pink,saddlebrown,orange,purple;120,210,300,480,570,390;180,210,240,270,300,330;32;2;2;6bgu3gb30fralnf;true;16.863;390;195;psychophysics;27287;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
1;5;1;noStructureExp;query;6;3771;black;red,black,pink,saddlebrown,orange,purple;120,210,300,480,570,390;180,210,240,270,300,330;50;2;2;6bgu3gb30fralnf;true;166.634;390;195;psychophysics;32070;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
2;6;1;noStructureExp;bars;7;4773;pink;pink,red,yellow,blue,orange,white,purple;570,210,300,660,120,480,390;150,180,210,240,270,300,330;32;1;1;6bgu3gb30fralnf;true;167.258;390;195;psychophysics;38854;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
2;6;1;noStructureExp;query;7;3715;pink;pink,red,yellow,blue,orange,white,purple;570,210,300,660,120,480,390;150,180,210,240,270,300,330;49;1;1;6bgu3gb30fralnf;true;167.446;390;195;psychophysics;43578;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
3;4;1;noStructureExp;bars;5;7995;orange;blue,yellow,red,orange,pink;570,300,480,210,390;150,180,210,240,270;32;4;4;6bgu3gb30fralnf;true;16.665;390;195;psychophysics;53583;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
3;4;1;noStructureExp;query;5;2691;orange;blue,yellow,red,orange,pink;570,300,480,210,390;150,180,210,240,270;52;4;4;6bgu3gb30fralnf;true;166.629;390;195;psychophysics;57279;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
4;2;1;noStructureExp;bars;3;3288;yellow;yellow,orange,green;390,300,480;180,210,240;32;1;1;6bgu3gb30fralnf;true;166.696;390;195;psychophysics;62575;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
4;2;1;noStructureExp;query;3;1393;yellow;yellow,orange,green;390,300,480;180,210,240;49;1;1;6bgu3gb30fralnf;true;166.591;390;195;psychophysics;64976;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
5;1;1;noStructureExp;bars;2;1182;yellow;blue,yellow;300,39;180,21;32;2;2;6bgu3gb30fralnf;true;166.576;390;195;psychophysics;68166;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
5;1;1;noStructureExp;query;2;1211;yellow;blue,yellow;300,39;180,21;50;2;2;6bgu3gb30fralnf;true;166.615;390;195;psychophysics;70382;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
6;3;1;noStructureExp;bars;4;3786;orange;yellow,orange,saddlebrown,white;300,390,210,480;210,240,270,300;32;2;2;6bgu3gb30fralnf;true;166.632;390;195;psychophysics;76176;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
6;3;1;noStructureExp;query;4;1610;orange;yellow,orange,saddlebrown,white;300,390,210,480;210,240,270,300;50;2;2;6bgu3gb30fralnf;true;166.639;390;195;psychophysics;78791;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
7;0;1;noStructureExp;bars;1;814;blue;blue;390;150;32;1;1;6bgu3gb30fralnf;true;166.623;390;195;psychophysics;81622;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
7;0;1;noStructureExp;query;1;656;blue;blue;390;150;49;1;1;6bgu3gb30fralnf;true;166.744;390;195;psychophysics;83286;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
8;1;2;noStructureCont;bars;2;1185;red;yellow,red;300,39;180,21;32;2;2;6bgu3gb30fralnf;true;166.756;390;195;psychophysics;87918;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
8;1;2;noStructureCont;query;2;827;red;yellow,red;300,39;180,21;50;2;2;6bgu3gb30fralnf;true;166.709;390;195;psychophysics;89750;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
9;2;2;noStructureCont;bars;3;1430;blue;blue,green,orange;300,390,480;180,210,240;32;1;1;6bgu3gb30fralnf;true;168.561;390;195;psychophysics;93191;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
9;2;2;noStructureCont;query;3;998;blue;blue,green,orange;300,390,480;180,210,240;49;1;1;6bgu3gb30fralnf;true;166.683;390;195;psychophysics;95196;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
10;4;2;noStructureCont;bars;5;5463;black;purple,orange,saddlebrown,black,red;210,300,390,480,570;150,180,210,240,270;32;4;4;6bgu3gb30fralnf;true;166.642;390;195;psychophysics;102675;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
10;4;2;noStructureCont;query;5;2046;black;purple,orange,saddlebrown,black,red;210,300,390,480,570;150,180,210,240,270;52;4;4;6bgu3gb30fralnf;true;166.688;390;195;psychophysics;105725;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
11;0;2;noStructureCont;bars;1;744;pink;pink;390;150;32;1;1;6bgu3gb30fralnf;true;166.687;390;195;psychophysics;108477;practice_trials;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
11;0;2;noStructureCont;query;1;348;pink;pink;390;150;49;1;1;6bgu3gb30fralnf;true;16.64;390;195;psychophysics;109830;practice_trial;NULL;NULL;NULL;NULL;12_11_2020_16_8_19
