Trial_index;TrialID;Block;Conditions;Stimulus_type;Number_of_Bars;rt;Query_color;color_sequence;position_sequence;heights;key_press;Correct_Position;response_position;subject_id;correct;avg_frame_time;center_x;center_y;trial_type;time_elapsed;TrialType;timeMs;timeMin;score;reward;date
1;2;1;noStructureExp;query;3;2998;pink;green,purple,pink;480,300,390;210,240,270;51;3;3;zpdbjkc3r3564ye;true;16.861;390;195;psychophysics;123283;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
2;5;1;noStructureExp;bars;6;6548;white;red,purple,yellow,white,blue,pink;390,120,210,480,300,570;180,210,240,270,300,330;32;4;4;zpdbjkc3r3564ye;true;167.157;390;195;psychophysics;131841;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
2;5;1;noStructureExp;query;6;3382;white;red,purple,yellow,white,blue,pink;390,120,210,480,300,570;180,210,240,270,300,330;52;4;4;zpdbjkc3r3564ye;true;166.724;390;195;psychophysics;136234;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
3;1;1;noStructureExp;bars;2;1981;orange;red,orange;390,3;150,18;32;2;2;zpdbjkc3r3564ye;true;166.734;390;195;psychophysics;140225;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
3;1;1;noStructureExp;query;2;1139;orange;red,orange;390,3;150,18;50;2;2;zpdbjkc3r3564ye;true;166.734;390;195;psychophysics;142371;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
4;3;1;noStructureExp;bars;4;4639;purple;blue,purple,saddlebrown,pink;480,300,210,390;180,210,240,270;32;2;2;zpdbjkc3r3564ye;true;166.728;390;195;psychophysics;149017;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
4;3;1;noStructureExp;query;4;1525;purple;blue,purple,saddlebrown,pink;480,300,210,390;180,210,240,270;50;2;2;zpdbjkc3r3564ye;true;166.736;390;195;psychophysics;151552;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
5;4;1;noStructureExp;bars;5;7077;purple;purple,saddlebrown,pink,red,blue;210,480,390,570,300;180,210,240,270,300;32;1;1;zpdbjkc3r3564ye;true;166.729;390;195;psychophysics;160642;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
5;4;1;noStructureExp;query;5;1296;purple;purple,saddlebrown,pink,red,blue;210,480,390,570,300;180,210,240,270,300;49;1;1;zpdbjkc3r3564ye;true;166.723;390;195;psychophysics;162947;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
6;0;1;noStructureExp;bars;1;1615;orange;orange;390;150;32;1;1;zpdbjkc3r3564ye;true;166.727;390;195;psychophysics;166569;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
6;0;1;noStructureExp;query;1;1851;orange;orange;390;150;49;1;1;zpdbjkc3r3564ye;true;166.739;390;195;psychophysics;169425;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
7;6;1;noStructureExp;bars;7;9134;blue;black,orange,yellow,green,saddlebrown,blue,pink;210,480,390,120,570,300,660;150,180,210,240,270,300,330;32;6;6;zpdbjkc3r3564ye;true;166.729;390;195;psychophysics;180570;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
7;6;1;noStructureExp;query;7;4841;blue;black,orange,yellow,green,saddlebrown,blue,pink;210,480,390,120,570,300,660;150,180,210,240,270,300,330;54;6;6;zpdbjkc3r3564ye;true;167.309;390;195;psychophysics;186416;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
8;1;2;noStructureCont;bars;2;1324;orange;pink,orange;300,39;150,18;32;2;2;zpdbjkc3r3564ye;true;166.732;390;195;psychophysics;193000;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
8;1;2;noStructureCont;query;2;982;orange;pink,orange;300,39;150,18;50;2;2;zpdbjkc3r3564ye;true;166.717;390;195;psychophysics;194992;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
9;5;2;noStructureCont;bars;6;6930;red;white,blue,saddlebrown,red,yellow,orange;120,210,300,390,480,570;180,210,240,270,300,330;32;4;4;zpdbjkc3r3564ye;true;166.728;390;195;psychophysics;203929;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
9;5;2;noStructureCont;query;6;2465;red;white,blue,saddlebrown,red,yellow,orange;120,210,300,390,480,570;180,210,240,270,300,330;52;4;4;zpdbjkc3r3564ye;true;166.729;390;195;psychophysics;207400;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
10;3;2;noStructureCont;bars;4;2216;blue;yellow,blue,black,orange;210,300,390,480;180,210,240,270;32;2;2;zpdbjkc3r3564ye;true;166.726;390;195;psychophysics;211623;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
10;3;2;noStructureCont;query;4;1725;blue;yellow,blue,black,orange;210,300,390,480;180,210,240,270;50;2;2;zpdbjkc3r3564ye;true;166.727;390;195;psychophysics;214360;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
11;4;2;noStructureCont;bars;5;5649;orange;orange,red,blue,black,white;210,300,390,480,570;180,210,240,270,300;32;1;1;zpdbjkc3r3564ye;true;167.218;390;195;psychophysics;222020;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
11;4;2;noStructureCont;query;5;1055;orange;orange,red,blue,black,white;210,300,390,480,570;180,210,240,270,300;49;1;1;zpdbjkc3r3564ye;true;166.722;390;195;psychophysics;224081;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
12;2;2;noStructureCont;bars;3;1960;pink;green,white,pink;300,390,480;210,240,270;32;3;3;zpdbjkc3r3564ye;true;166.727;390;195;psychophysics;228049;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
12;2;2;noStructureCont;query;3;1167;pink;green,white,pink;300,390,480;210,240,270;51;3;3;zpdbjkc3r3564ye;true;166.731;390;195;psychophysics;230225;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
13;0;2;noStructureCont;bars;1;1459;red;red;390;150;32;1;1;zpdbjkc3r3564ye;true;166.713;390;195;psychophysics;233691;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
13;0;2;noStructureCont;query;1;1271;red;red;390;150;49;1;1;zpdbjkc3r3564ye;true;166.727;390;195;psychophysics;235968;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
14;6;2;noStructureCont;bars;7;8038;orange;white,saddlebrown,blue,green,black,orange,yellow;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;6;6;zpdbjkc3r3564ye;true;166.728;390;195;psychophysics;246016;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
14;6;2;noStructureCont;query;7;3146;orange;white,saddlebrown,blue,green,black,orange,yellow;120,210,300,390,480,570,660;150,180,210,240,270,300,330;54;6;6;zpdbjkc3r3564ye;true;166.728;390;195;psychophysics;250168;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_3_36_21
NULL;NULL;NULL;NULL;end_of_practice;NULL;3051;NULL;NULL;NULL;NULL;32;NULL;NULL;zpdbjkc3r3564ye;NULL;NULL;NULL;NULL;html-keyboard-response;254224;practice_trials;254231;423.718;1;NULL;15_11_2020_3_36_21
1;1;1;noStructureExp;bars;2;2278;red;red,orange;300,39;300,33;32;1;4;cfuuxhuzxj27gte;false;167.088;390;195;psychophysics;405593;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
1;1;1;noStructureExp;query;2;10273;red;red,orange;300,39;300,33;52;1;4;cfuuxhuzxj27gte;false;167.094;390;195;psychophysics;416874;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
2;2;1;noStructureExp;bars;3;1708;white;green,white,pink;390,480,300;210,240,270;32;2;5;cfuuxhuzxj27gte;false;167.099;390;195;psychophysics;420594;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
2;2;1;noStructureExp;query;3;2432;white;green,white,pink;390,480,300;210,240,270;53;2;5;cfuuxhuzxj27gte;false;167.093;390;195;psychophysics;424033;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
3;3;1;noStructureExp;bars;4;2559;orange;orange,pink,yellow,black;480,210,300,390;210,240,270,300;32;1;4;cfuuxhuzxj27gte;false;167.095;390;195;psychophysics;428602;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
3;3;1;noStructureExp;query;4;4464;orange;orange,pink,yellow,black;480,210,300,390;210,240,270,300;52;1;4;cfuuxhuzxj27gte;false;167.094;390;195;psychophysics;434072;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
4;5;1;noStructureExp;bars;6;1113;saddlebrown;pink,orange,saddlebrown,yellow,white,blue;120,300,480,210,570,390;180,210,240,270,300,330;32;3;6;cfuuxhuzxj27gte;false;167.101;390;195;psychophysics;437192;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
4;5;1;noStructureExp;query;6;3300;saddlebrown;pink,orange,saddlebrown,yellow,white,blue;120,300,480,210,570,390;180,210,240,270,300,330;54;3;6;cfuuxhuzxj27gte;false;16.71;390;195;psychophysics;441497;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
5;6;1;noStructureExp;bars;7;1269;black;purple,green,black,yellow,saddlebrown,orange,pink;120,480,210,660,390,570,300;150,180,210,240,270,300,330;32;3;2;cfuuxhuzxj27gte;false;167.101;390;195;psychophysics;444776;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
5;6;1;noStructureExp;query;7;1459;black;purple,green,black,yellow,saddlebrown,orange,pink;120,480,210,660,390,570,300;150,180,210,240,270,300,330;50;3;2;cfuuxhuzxj27gte;false;167.105;390;195;psychophysics;447240;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
6;0;1;noStructureExp;bars;1;1681;red;red;390;330;32;1;4;cfuuxhuzxj27gte;false;167.109;390;195;psychophysics;450937;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
6;0;1;noStructureExp;query;1;3710;red;red;390;330;52;1;4;cfuuxhuzxj27gte;false;167.092;390;195;psychophysics;455655;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
7;4;1;noStructureExp;bars;5;1393;yellow;pink,blue,yellow,purple,red;480,570,390,300,210;180,210,240,270,300;32;3;4;cfuuxhuzxj27gte;false;167.103;390;195;psychophysics;459057;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
7;4;1;noStructureExp;query;5;1302;yellow;pink,blue,yellow,purple,red;480,570,390,300,210;180,210,240,270,300;52;3;4;cfuuxhuzxj27gte;false;167.103;390;195;psychophysics;461367;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
8;5;2;noStructureCont;bars;6;37050;pink;green,white,pink,red,yellow,saddlebrown;120,210,300,390,480,570;180,210,240,270,300,330;32;3;3;cfuuxhuzxj27gte;true;167.094;390;195;psychophysics;509225;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
8;5;2;noStructureCont;query;6;2496;pink;green,white,pink,red,yellow,saddlebrown;120,210,300,390,480,570;180,210,240,270,300,330;51;3;3;cfuuxhuzxj27gte;true;167.092;390;195;psychophysics;512727;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
9;0;2;noStructureCont;bars;1;1827;saddlebrown;saddlebrown;390;330;32;1;6;cfuuxhuzxj27gte;false;167.095;390;195;psychophysics;516567;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
9;0;2;noStructureCont;query;1;1817;saddlebrown;saddlebrown;390;330;54;1;6;cfuuxhuzxj27gte;false;16.708;390;195;psychophysics;519408;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
10;6;2;noStructureCont;bars;7;3772;white;pink,black,white,yellow,purple,orange,green;120,210,300,390,480,570,660;150,180,210,240,270,300,330;32;3;2;cfuuxhuzxj27gte;false;167.094;390;195;psychophysics;525199;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
10;6;2;noStructureCont;query;7;1136;white;pink,black,white,yellow,purple,orange,green;120,210,300,390,480,570,660;150,180,210,240,270,300,330;50;3;2;cfuuxhuzxj27gte;false;167.112;390;195;psychophysics;527342;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
11;2;2;noStructureCont;bars;3;1415;yellow;red,yellow,blue;300,390,480;210,240,270;32;2;6;cfuuxhuzxj27gte;false;16.709;390;195;psychophysics;530766;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
11;2;2;noStructureCont;query;3;3163;yellow;red,yellow,blue;300,390,480;210,240,270;54;2;6;cfuuxhuzxj27gte;false;167.095;390;195;psychophysics;534937;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
12;3;2;noStructureCont;bars;4;886;white;white,green,yellow,purple;210,300,390,480;210,240,270,300;32;1;2;cfuuxhuzxj27gte;false;167.068;390;195;psychophysics;537849;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
12;3;2;noStructureCont;query;4;2839;white;white,green,yellow,purple;210,300,390,480;210,240,270,300;50;1;2;cfuuxhuzxj27gte;false;167.096;390;195;psychophysics;541696;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
13;4;2;noStructureCont;bars;5;11793;white;black,saddlebrown,white,purple,red;210,300,390,480,570;180,210,240,270,300;32;3;3;cfuuxhuzxj27gte;true;167.095;390;195;psychophysics;555495;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
13;4;2;noStructureCont;query;5;2587;white;black,saddlebrown,white,purple,red;210,300,390,480,570;180,210,240,270,300;51;3;3;cfuuxhuzxj27gte;true;167.094;390;195;psychophysics;559088;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
14;1;2;noStructureCont;bars;2;2335;green;green,red;300,39;300,33;32;1;1;cfuuxhuzxj27gte;true;167.098;390;195;psychophysics;563432;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
14;1;2;noStructureCont;query;2;1186;green;green,red;300,39;300,33;49;1;1;cfuuxhuzxj27gte;true;167.086;390;195;psychophysics;565624;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_3_1
NULL;NULL;NULL;NULL;end_of_practice;NULL;7137;NULL;NULL;NULL;NULL;32;NULL;NULL;cfuuxhuzxj27gte;NULL;NULL;NULL;NULL;html-keyboard-response;573767;practice_trials;573775;956.292;0.214286;NULL;15_11_2020_14_3_1
1;4;1;noStructureExp;bars;5;11605;white;orange,blue,white,pink,red;570,300,390,210,480;210,240,270,300,330;32;3;3;bhq03qu2q0ckovk;true;167.866;390;195;psychophysics;278267;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
1;4;1;noStructureExp;query;5;6285;white;orange,blue,white,pink,red;570,300,390,210,480;210,240,270,300,330;51;3;3;bhq03qu2q0ckovk;true;167.551;390;195;psychophysics;285558;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
2;1;1;noStructureExp;bars;2;8389;blue;saddlebrown,blue;390,3;150,18;32;2;1;bhq03qu2q0ckovk;false;167.327;390;195;psychophysics;295958;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
2;1;1;noStructureExp;query;2;2786;blue;saddlebrown,blue;390,3;150,18;49;2;1;bhq03qu2q0ckovk;false;16.868;390;195;psychophysics;299748;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
3;2;1;noStructureExp;bars;3;6968;pink;black,pink,purple;300,390,480;150,180,210;32;2;2;bhq03qu2q0ckovk;true;167.868;390;195;psychophysics;308724;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
3;2;1;noStructureExp;query;3;2054;pink;black,pink,purple;300,390,480;150,180,210;50;2;2;bhq03qu2q0ckovk;true;16.666;390;195;psychophysics;311785;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
4;0;1;noStructureExp;bars;1;6558;purple;purple;390;300;32;1;1;bhq03qu2q0ckovk;true;167.512;390;195;psychophysics;320355;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
4;0;1;noStructureExp;query;1;992;purple;purple;390;300;49;1;1;bhq03qu2q0ckovk;true;16.666;390;195;psychophysics;322350;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
5;5;1;noStructureExp;bars;6;9403;purple;pink,blue,green,orange,red,purple;570,210,120,300,390,480;150,180,210,240,270,300;32;6;5;bhq03qu2q0ckovk;false;167.848;390;195;psychophysics;333788;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
5;5;1;noStructureExp;query;6;3141;purple;pink,blue,green,orange,red,purple;570,210,120,300,390,480;150,180,210,240,270,300;53;6;5;bhq03qu2q0ckovk;false;167.551;390;195;psychophysics;337933;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
6;6;1;noStructureExp;bars;7;11094;pink;yellow,orange,red,white,saddlebrown,green,pink;390,570,300,210,660,120,480;150,180,210,240,270,300,330;32;7;5;bhq03qu2q0ckovk;false;167.669;390;195;psychophysics;351036;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
6;6;1;noStructureExp;query;7;3221;pink;yellow,orange,red,white,saddlebrown,green,pink;390,570,300,210,660,120,480;150,180,210,240,270,300,330;53;7;5;bhq03qu2q0ckovk;false;167.528;390;195;psychophysics;355262;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
7;3;1;noStructureExp;bars;4;15636;green;orange,green,white,saddlebrown;390,480,210,300;150,180,210,240;32;2;2;bhq03qu2q0ckovk;true;167.734;390;195;psychophysics;372907;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
7;3;1;noStructureExp;query;4;1771;green;orange,green,white,saddlebrown;390,480,210,300;150,180,210,240;50;2;2;bhq03qu2q0ckovk;true;168.263;390;195;psychophysics;375684;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
8;0;2;noStructureCont;bars;1;5319;white;white;390;300;32;1;1;bhq03qu2q0ckovk;true;168.247;390;195;psychophysics;394966;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
8;0;2;noStructureCont;query;1;951;white;white;390;300;49;1;1;bhq03qu2q0ckovk;true;16.666;390;195;psychophysics;396921;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
9;3;2;noStructureCont;bars;4;7497;pink;yellow,pink,green,orange;210,300,390,480;150,180,210,240;32;2;2;bhq03qu2q0ckovk;true;167.406;390;195;psychophysics;406429;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
9;3;2;noStructureCont;query;4;2153;pink;yellow,pink,green,orange;210,300,390,480;150,180,210,240;50;2;2;bhq03qu2q0ckovk;true;169.305;390;195;psychophysics;409588;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
10;4;2;noStructureCont;bars;5;10840;yellow;pink,saddlebrown,yellow,red,black;210,300,390,480,570;210,240,270,300,330;32;3;3;bhq03qu2q0ckovk;true;167.694;390;195;psychophysics;422438;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
10;4;2;noStructureCont;query;5;1723;yellow;pink,saddlebrown,yellow,red,black;210,300,390,480,570;210,240,270,300,330;51;3;3;bhq03qu2q0ckovk;true;16.666;390;195;psychophysics;425169;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
11;1;2;noStructureCont;bars;2;5430;pink;purple,pink;300,39;150,18;32;2;2;bhq03qu2q0ckovk;true;168.213;390;195;psychophysics;432608;practice_trials;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
11;1;2;noStructureCont;query;2;2694;pink;purple,pink;300,39;150,18;50;2;2;bhq03qu2q0ckovk;true;169.824;390;195;psychophysics;436311;practice_trial;NULL;NULL;NULL;NULL;15_11_2020_14_9_48
