NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
4,7,4.05,1,1,a,q5ep7vxrajzuy3s,None,9
5,9,7.716,1,1,a,q5ep7vxrajzuy3s,None,10
2,3,0.699,1,1,a,q5ep7vxrajzuy3s,None,11
7,11,8.8,0,1,a,q5ep7vxrajzuy3s,None,12
6,10,7.548,1,1,a,q5ep7vxrajzuy3s,None,13
5,8,3.766,1,1,a,q5ep7vxrajzuy3s,None,14
1,1,0.597,1,1,a,q5ep7vxrajzuy3s,None,15
7,6,4.984,0,1,a,q5ep7vxrajzuy3s,None,16
5,9,7.032,1,1,a,q5ep7vxrajzuy3s,None,17
1,1,0.666,1,1,a,q5ep7vxrajzuy3s,None,18
5,6,4.233,0,1,a,q5ep7vxrajzuy3s,None,19
3,5,0.806,0,1,a,q5ep7vxrajzuy3s,None,20
6,7,5.643,0,1,a,q5ep7vxrajzuy3s,None,21
4,7,5.65,1,1,a,q5ep7vxrajzuy3s,None,22
7,8,8.136,0,1,a,q5ep7vxrajzuy3s,None,23
3,5,0.729,1,0,a,q5ep7vxrajzuy3s,None,24
2,3,0.717,1,1,a,q5ep7vxrajzuy3s,None,25
1,1,0.65,1,1,a,q5ep7vxrajzuy3s,None,26
3,1,1.935,0,1,a,q5ep7vxrajzuy3s,None,27
6,10,5.539,1,0,a,q5ep7vxrajzuy3s,None,28
3,5,4.881,1,1,a,q5ep7vxrajzuy3s,None,29
1,1,0.54,1,1,a,q5ep7vxrajzuy3s,None,30
7,10,13.601,1,1,a,q5ep7vxrajzuy3s,None,31
2,3,0.722,1,1,a,q5ep7vxrajzuy3s,None,32
5,9,5.181,1,1,a,q5ep7vxrajzuy3s,None,33
7,11,7.426,1,0,a,q5ep7vxrajzuy3s,None,34
3,5,3.973,1,1,a,q5ep7vxrajzuy3s,None,35
3,5,8.367,1,1,a,gqbcw11bbup9p63,Query,1
1,1,0.611,1,1,a,gqbcw11bbup9p63,Query,2
1,1,0.596,1,1,a,gqbcw11bbup9p63,Query,3
4,7,5.347,1,0,a,gqbcw11bbup9p63,Query,4
1,1,0.592,1,1,a,gqbcw11bbup9p63,Query,5
6,11,8.717,1,1,a,gqbcw11bbup9p63,Query,6
4,7,3.511,1,0,a,gqbcw11bbup9p63,Query,7
2,3,3.64,1,1,a,gqbcw11bbup9p63,Query,8
6,11,2.918,1,0,a,gqbcw11bbup9p63,Query,9
2,3,2.92,1,1,a,gqbcw11bbup9p63,Query,10
6,11,5.685,1,1,a,gqbcw11bbup9p63,Query,11
7,13,3.735,1,0,a,gqbcw11bbup9p63,Query,12
5,9,3.695,1,0,a,gqbcw11bbup9p63,Query,13
4,7,5.639,1,1,a,gqbcw11bbup9p63,Query,14
3,5,3.899,1,1,a,gqbcw11bbup9p63,Query,15
5,9,4.094,1,1,a,gqbcw11bbup9p63,Query,16
4,7,8.493,1,1,a,gqbcw11bbup9p63,Query,17
5,9,6.992,1,1,a,gqbcw11bbup9p63,Query,18
5,9,5.431,1,1,a,gqbcw11bbup9p63,Query,19
6,11,5.072,1,1,a,gqbcw11bbup9p63,Query,20
5,9,5.398,1,1,a,gqbcw11bbup9p63,Query,21
7,13,3.774,1,1,a,gqbcw11bbup9p63,Query,22
3,5,2.709,1,1,a,gqbcw11bbup9p63,Query,23
1,1,0.665,1,1,a,gqbcw11bbup9p63,Query,24
4,7,6,0,1,a,gqbcw11bbup9p63,Query,25
7,11,11.784,0,1,a,gqbcw11bbup9p63,Query,26
7,12,3.023,1,1,a,gqbcw11bbup9p63,Query,27
2,3,0.636,1,1,a,gqbcw11bbup9p63,Query,28
2,3,0.703,1,1,a,gqbcw11bbup9p63,Query,29
6,11,10.81,1,1,a,gqbcw11bbup9p63,Query,30
1,1,0.634,1,1,a,gqbcw11bbup9p63,Query,31
3,5,2.246,0,1,a,gqbcw11bbup9p63,Query,32
7,12,5.626,1,1,a,gqbcw11bbup9p63,Query,33
3,5,3.096,1,1,a,gqbcw11bbup9p63,Query,34
2,3,2.616,1,1,a,gqbcw11bbup9p63,Query,35
3,5,8.235,1,1,chb,gqbcw11bbup9p63,Sequence,1
5,9,7.678,1,0,chb,gqbcw11bbup9p63,Sequence,2
4,7,3.847,1,1,chb,gqbcw11bbup9p63,Sequence,3
6,11,3.541,1,1,chb,gqbcw11bbup9p63,Sequence,4
3,5,2.51,1,1,chb,gqbcw11bbup9p63,Sequence,5
6,11,5.864,1,1,chb,gqbcw11bbup9p63,Sequence,6
3,5,6.771,1,1,chb,gqbcw11bbup9p63,Sequence,7
1,1,0.702,1,1,chb,gqbcw11bbup9p63,Sequence,8
2,3,2.838,1,1,chb,gqbcw11bbup9p63,Sequence,9
5,9,12.968,1,1,chb,gqbcw11bbup9p63,Sequence,10
2,3,0.796,1,0,chb,gqbcw11bbup9p63,Sequence,11
4,7,5.855,1,0,chb,gqbcw11bbup9p63,Sequence,12
5,9,4.841,1,1,chb,gqbcw11bbup9p63,Sequence,13
7,13,6.496,1,1,chb,gqbcw11bbup9p63,Sequence,14
7,13,3.372,1,1,chb,gqbcw11bbup9p63,Sequence,15
6,11,2.675,1,1,chb,gqbcw11bbup9p63,Sequence,16
1,1,0.717,1,1,chb,gqbcw11bbup9p63,Sequence,17
2,3,0.65,1,1,chb,gqbcw11bbup9p63,Sequence,18
5,9,5.735,1,0,chb,gqbcw11bbup9p63,Sequence,19
3,5,2.943,1,1,chb,gqbcw11bbup9p63,Sequence,20
1,1,0.786,1,1,chb,gqbcw11bbup9p63,Sequence,21
7,13,7.096,1,1,chb,gqbcw11bbup9p63,Sequence,22
1,1,0.592,1,1,chb,gqbcw11bbup9p63,Sequence,23
7,13,3.399,1,1,chb,gqbcw11bbup9p63,Sequence,24
2,3,0.821,1,1,chb,gqbcw11bbup9p63,Sequence,25
4,7,2.895,1,0,chb,gqbcw11bbup9p63,Sequence,26
4,7,5.204,1,1,chb,gqbcw11bbup9p63,Sequence,27
2,3,1.042,1,1,chb,gqbcw11bbup9p63,Sequence,28
7,13,10.696,1,1,chb,gqbcw11bbup9p63,Sequence,29
4,7,7.072,1,1,chb,gqbcw11bbup9p63,Sequence,30
5,9,4.853,1,1,chb,gqbcw11bbup9p63,Sequence,31
6,11,5.726,1,1,chb,gqbcw11bbup9p63,Sequence,32
1,1,0.527,1,1,chb,gqbcw11bbup9p63,Sequence,33
3,5,2.8,1,1,chb,gqbcw11bbup9p63,Sequence,34
6,11,5.599,1,1,chb,gqbcw11bbup9p63,Sequence,35
2,3,0.711,1,1,a,gqbcw11bbup9p63,None,1
1,1,0.686,1,1,a,gqbcw11bbup9p63,None,2
5,9,5.341,1,1,a,gqbcw11bbup9p63,None,3
3,5,3.139,1,1,a,gqbcw11bbup9p63,None,4
1,1,0.939,1,1,a,gqbcw11bbup9p63,None,5
3,5,2.439,1,1,a,gqbcw11bbup9p63,None,6
2,3,1.642,1,1,a,gqbcw11bbup9p63,None,7
3,5,6.183,1,1,a,gqbcw11bbup9p63,None,8
1,1,0.641,1,1,a,gqbcw11bbup9p63,None,9
2,3,1.037,1,1,a,gqbcw11bbup9p63,None,10
5,9,2.847,1,1,a,gqbcw11bbup9p63,None,11
7,13,11.385,1,1,a,gqbcw11bbup9p63,None,12
7,13,3.353,1,1,a,gqbcw11bbup9p63,None,13
6,9,3.631,0,1,a,gqbcw11bbup9p63,None,14
4,7,3.284,1,1,a,gqbcw11bbup9p63,None,15
4,7,2.324,1,1,a,gqbcw11bbup9p63,None,16
2,3,1.029,1,1,a,gqbcw11bbup9p63,None,17
1,1,0.606,1,1,a,gqbcw11bbup9p63,None,18
3,5,2.779,1,1,a,gqbcw11bbup9p63,None,19
6,11,5.982,0,1,a,gqbcw11bbup9p63,None,20
7,10,7.414,0,1,a,gqbcw11bbup9p63,None,21
4,7,5.022,1,1,a,gqbcw11bbup9p63,None,22
4,7,4.68,1,1,a,gqbcw11bbup9p63,None,23
7,12,2.739,1,1,a,gqbcw11bbup9p63,None,24
6,11,1.741,1,1,a,gqbcw11bbup9p63,None,25
5,7,1.591,0,1,a,gqbcw11bbup9p63,None,26
7,11,1.416,1,0,a,gqbcw11bbup9p63,None,27
2,3,2.201,1,1,a,gqbcw11bbup9p63,None,28
5,7,3.176,1,1,a,gqbcw11bbup9p63,None,29
4,7,2.302,1,1,a,gqbcw11bbup9p63,None,30
3,5,2.41,1,1,a,gqbcw11bbup9p63,None,31
6,11,6.824,1,1,a,gqbcw11bbup9p63,None,32
1,1,0.646,1,1,a,gqbcw11bbup9p63,None,33
6,9,2.32,0,1,a,gqbcw11bbup9p63,None,34
5,9,2.879,1,1,a,gqbcw11bbup9p63,None,35
6,11,26.352,1,1,a,bp49s1tkfbb8xru,Query,1
4,7,17.246,1,1,a,bp49s1tkfbb8xru,Query,2
1,1,1.838,1,1,a,bp49s1tkfbb8xru,Query,3
7,13,22.506,1,1,a,bp49s1tkfbb8xru,Query,4
1,1,1.391,1,1,a,bp49s1tkfbb8xru,Query,5
7,12,27.404,1,1,a,bp49s1tkfbb8xru,Query,6
1,1,1.755,1,1,a,bp49s1tkfbb8xru,Query,7
5,9,16.58,1,1,a,bp49s1tkfbb8xru,Query,8
1,1,1.031,1,1,a,bp49s1tkfbb8xru,Query,9
3,5,9.431,0,1,a,bp49s1tkfbb8xru,Query,10
7,9,19.334,0,1,a,bp49s1tkfbb8xru,Query,11
2,3,4.647,1,1,a,bp49s1tkfbb8xru,Query,12
3,5,6.533,1,1,a,bp49s1tkfbb8xru,Query,13
5,7,9.814,0,1,a,bp49s1tkfbb8xru,Query,14
4,5,12.295,1,1,a,bp49s1tkfbb8xru,Query,15
4,7,11.206,1,1,a,bp49s1tkfbb8xru,Query,16
6,11,23.847,1,1,a,bp49s1tkfbb8xru,Query,17
4,7,10.143,1,1,a,bp49s1tkfbb8xru,Query,18
2,3,4.562,1,1,a,bp49s1tkfbb8xru,Query,19
5,9,15.789,1,1,a,bp49s1tkfbb8xru,Query,20
3,5,7.751,1,1,a,bp49s1tkfbb8xru,Query,21
1,1,1.122,1,1,a,bp49s1tkfbb8xru,Query,22
3,5,8.391,0,1,a,bp49s1tkfbb8xru,Query,23
7,9,8.415,1,0,a,bp49s1tkfbb8xru,Query,24
5,8,20.646,1,1,a,bp49s1tkfbb8xru,Query,25
6,9,13.324,1,1,a,bp49s1tkfbb8xru,Query,26
3,5,3.484,1,1,a,bp49s1tkfbb8xru,Query,27
2,3,4.753,1,1,a,bp49s1tkfbb8xru,Query,28
7,9,7.359,0,1,a,bp49s1tkfbb8xru,Query,29
5,5,5.247,1,1,a,bp49s1tkfbb8xru,Query,30
2,2,2.848,0,1,a,bp49s1tkfbb8xru,Query,31
6,6,5.368,1,1,a,bp49s1tkfbb8xru,Query,32
6,6,6.617,1,1,a,bp49s1tkfbb8xru,Query,33
4,4,4.782,1,1,a,bp49s1tkfbb8xru,Query,34
2,2,2.675,1,1,a,bp49s1tkfbb8xru,Query,35
4,7,3.336,1,0,bac,bp49s1tkfbb8xru,Sequence,1
6,9,27.406,0,1,bac,bp49s1tkfbb8xru,Sequence,2
2,3,3.43,1,1,bac,bp49s1tkfbb8xru,Sequence,3
4,7,12.962,1,1,bac,bp49s1tkfbb8xru,Sequence,4
2,3,3.124,1,1,bac,bp49s1tkfbb8xru,Sequence,5
4,7,14.446,1,1,bac,bp49s1tkfbb8xru,Sequence,6
1,1,1.08,1,1,bac,bp49s1tkfbb8xru,Sequence,7
7,13,18.413,1,1,bac,bp49s1tkfbb8xru,Sequence,8
3,5,5.201,1,1,bac,bp49s1tkfbb8xru,Sequence,9
6,9,15.664,0,1,bac,bp49s1tkfbb8xru,Sequence,10
3,5,7.071,1,1,bac,bp49s1tkfbb8xru,Sequence,11
4,7,11.408,1,1,bac,bp49s1tkfbb8xru,Sequence,12
7,12,23.608,1,1,bac,bp49s1tkfbb8xru,Sequence,13
1,1,1.349,1,1,bac,bp49s1tkfbb8xru,Sequence,14
5,9,19.474,1,1,bac,bp49s1tkfbb8xru,Sequence,15
5,9,12.574,1,1,bac,bp49s1tkfbb8xru,Sequence,16
5,9,13.008,1,1,bac,bp49s1tkfbb8xru,Sequence,17
1,1,1.635,1,1,bac,bp49s1tkfbb8xru,Sequence,18
2,3,3.663,1,1,bac,bp49s1tkfbb8xru,Sequence,19
6,9,12.991,1,1,bac,bp49s1tkfbb8xru,Sequence,20
3,5,6.182,1,1,bac,bp49s1tkfbb8xru,Sequence,21
2,2,7.134,1,1,bac,bp49s1tkfbb8xru,Sequence,22
3,3,7.275,1,1,bac,bp49s1tkfbb8xru,Sequence,23
1,1,1.004,1,1,bac,bp49s1tkfbb8xru,Sequence,24
3,3,6.262,1,1,bac,bp49s1tkfbb8xru,Sequence,25
2,2,2.422,1,1,bac,bp49s1tkfbb8xru,Sequence,26
7,7,21.525,0,1,bac,bp49s1tkfbb8xru,Sequence,27
6,7,14.087,1,1,bac,bp49s1tkfbb8xru,Sequence,28
7,8,20.582,1,1,bac,bp49s1tkfbb8xru,Sequence,29
1,1,1.294,1,1,bac,bp49s1tkfbb8xru,Sequence,30
7,8,18.207,1,1,bac,bp49s1tkfbb8xru,Sequence,31
5,5,10.351,1,1,bac,bp49s1tkfbb8xru,Sequence,32
6,7,19.91,0,1,bac,bp49s1tkfbb8xru,Sequence,33
4,6,7.378,1,1,bac,bp49s1tkfbb8xru,Sequence,34
5,6,10.045,0,1,bac,bp49s1tkfbb8xru,Sequence,35
6,11,29.068,1,1,a,bp49s1tkfbb8xru,None,1
1,1,2.114,1,1,a,bp49s1tkfbb8xru,None,2
4,7,12.606,1,1,a,bp49s1tkfbb8xru,None,3
1,1,1.775,1,1,a,bp49s1tkfbb8xru,None,4
6,11,20.27,1,1,a,bp49s1tkfbb8xru,None,5
5,9,14.579,1,1,a,bp49s1tkfbb8xru,None,6
4,7,11.043,1,1,a,bp49s1tkfbb8xru,None,7
1,1,1.742,1,1,a,bp49s1tkfbb8xru,None,8
4,7,11.447,1,1,a,bp49s1tkfbb8xru,None,9
3,5,15.751,1,1,a,bp49s1tkfbb8xru,None,10
2,3,5.982,1,1,a,bp49s1tkfbb8xru,None,11
1,1,1.406,1,1,a,bp49s1tkfbb8xru,None,12
6,11,20.209,1,1,a,bp49s1tkfbb8xru,None,13
3,5,10.736,1,1,a,bp49s1tkfbb8xru,None,14
2,3,5.983,1,1,a,bp49s1tkfbb8xru,None,15
2,3,5.111,1,1,a,bp49s1tkfbb8xru,None,16
6,9,18.982,1,1,a,bp49s1tkfbb8xru,None,17
3,5,10.835,1,1,a,bp49s1tkfbb8xru,None,18
5,7,18.855,1,0,a,bp49s1tkfbb8xru,None,19
7,13,36.675,1,1,a,bp49s1tkfbb8xru,None,20
7,10,29.632,1,1,a,bp49s1tkfbb8xru,None,21
5,7,15.567,0,1,a,bp49s1tkfbb8xru,None,22
4,5,12.732,0,1,a,bp49s1tkfbb8xru,None,23
7,10,25.626,0,1,a,bp49s1tkfbb8xru,None,24
5,9,17.803,1,1,a,bp49s1tkfbb8xru,None,25
1,1,1.561,1,1,a,bp49s1tkfbb8xru,None,26
7,11,24.462,1,1,a,bp49s1tkfbb8xru,None,27
2,3,3.8,1,1,a,bp49s1tkfbb8xru,None,28
4,3,16.143,0,1,a,bp49s1tkfbb8xru,None,29
7,11,29.549,1,1,a,bp49s1tkfbb8xru,None,30
3,5,10.783,1,1,a,bp49s1tkfbb8xru,None,31
2,3,2.775,1,1,a,bp49s1tkfbb8xru,None,32
6,7,23.859,1,1,a,bp49s1tkfbb8xru,None,33
3,5,8.031,1,1,a,bp49s1tkfbb8xru,None,34
5,6,21.127,0,1,a,bp49s1tkfbb8xru,None,35
2,3,1.534,1,1,a,vrlt89awtbuehfx,Query,1
7,8,6.418,0,1,a,vrlt89awtbuehfx,Query,2
1,1,0.771,1,1,a,vrlt89awtbuehfx,Query,3
6,7,9.565,0,1,a,vrlt89awtbuehfx,Query,4
3,5,3.049,1,1,a,vrlt89awtbuehfx,Query,5
2,3,0.724,1,1,a,vrlt89awtbuehfx,Query,6
3,5,1.027,1,1,a,vrlt89awtbuehfx,Query,7
3,5,0.571,1,1,a,vrlt89awtbuehfx,Query,8
1,1,0.549,1,1,a,vrlt89awtbuehfx,Query,9
6,9,3.683,1,1,a,vrlt89awtbuehfx,Query,10
2,3,0.627,1,1,a,vrlt89awtbuehfx,Query,11
7,7,1.873,1,1,a,vrlt89awtbuehfx,Query,12
5,7,1.545,0,1,a,vrlt89awtbuehfx,Query,13
5,7,2.119,1,1,a,vrlt89awtbuehfx,Query,14
6,7,2.134,1,1,a,vrlt89awtbuehfx,Query,15
1,1,1.152,1,1,a,vrlt89awtbuehfx,Query,16
4,3,0.792,0,1,a,vrlt89awtbuehfx,Query,17
6,4,2.522,0,1,a,vrlt89awtbuehfx,Query,18
1,1,0.555,1,1,a,vrlt89awtbuehfx,Query,19
7,7,2.852,1,1,a,vrlt89awtbuehfx,Query,20
7,5,1.681,0,1,a,vrlt89awtbuehfx,Query,21
4,4,0.606,1,1,a,vrlt89awtbuehfx,Query,22
7,5,1.044,0,1,a,vrlt89awtbuehfx,Query,23
3,3,0.382,1,1,a,vrlt89awtbuehfx,Query,24
2,2,0.506,1,1,a,vrlt89awtbuehfx,Query,25
4,4,0.457,1,1,a,vrlt89awtbuehfx,Query,26
1,1,0.646,1,1,a,vrlt89awtbuehfx,Query,27
2,2,0.276,1,1,a,vrlt89awtbuehfx,Query,28
5,4,0.183,0,1,a,vrlt89awtbuehfx,Query,29
6,6,1.82,1,1,a,vrlt89awtbuehfx,Query,30
5,5,0.678,1,1,a,vrlt89awtbuehfx,Query,31
4,4,0.36,1,1,a,vrlt89awtbuehfx,Query,32
3,3,0.574,1,1,a,vrlt89awtbuehfx,Query,33
5,5,0.5,1,1,a,vrlt89awtbuehfx,Query,34
4,4,0.6,1,1,a,vrlt89awtbuehfx,Query,35
1,1,0.606,1,1,cab,vrlt89awtbuehfx,Sequence,1
1,1,0.476,1,1,cab,vrlt89awtbuehfx,Sequence,2
6,10,5.648,1,1,cab,vrlt89awtbuehfx,Sequence,3
3,5,0.501,1,1,cab,vrlt89awtbuehfx,Sequence,4
4,7,1.696,1,1,cab,vrlt89awtbuehfx,Sequence,5
6,10,2.981,1,1,cab,vrlt89awtbuehfx,Sequence,6
2,3,0.697,1,1,cab,vrlt89awtbuehfx,Sequence,7
1,1,0.575,1,1,cab,vrlt89awtbuehfx,Sequence,8
3,5,1.951,1,1,cab,vrlt89awtbuehfx,Sequence,9
7,9,6.346,1,1,cab,vrlt89awtbuehfx,Sequence,10
5,8,2.205,1,1,cab,vrlt89awtbuehfx,Sequence,11
2,3,0.85,1,1,cab,vrlt89awtbuehfx,Sequence,12
5,7,3.598,1,1,cab,vrlt89awtbuehfx,Sequence,13
7,9,4.545,1,1,cab,vrlt89awtbuehfx,Sequence,14
5,7,2.801,1,0,cab,vrlt89awtbuehfx,Sequence,15
3,5,1.462,1,1,cab,vrlt89awtbuehfx,Sequence,16
7,7,4.321,0,1,cab,vrlt89awtbuehfx,Sequence,17
5,6,2.931,0,1,cab,vrlt89awtbuehfx,Sequence,18
2,3,0.837,1,1,cab,vrlt89awtbuehfx,Sequence,19
1,1,0.515,1,1,cab,vrlt89awtbuehfx,Sequence,20
4,5,1.186,1,1,cab,vrlt89awtbuehfx,Sequence,21
6,7,2.692,0,1,cab,vrlt89awtbuehfx,Sequence,22
3,3,0.615,0,1,cab,vrlt89awtbuehfx,Sequence,23
4,4,1.67,1,1,cab,vrlt89awtbuehfx,Sequence,24
6,4,2.848,0,1,cab,vrlt89awtbuehfx,Sequence,25
5,5,3.71,1,1,cab,vrlt89awtbuehfx,Sequence,26
7,6,4.063,1,1,cab,vrlt89awtbuehfx,Sequence,27
2,2,0.626,1,1,cab,vrlt89awtbuehfx,Sequence,28
4,3,2.033,0,1,cab,vrlt89awtbuehfx,Sequence,29
6,6,2.5,0,0,cab,vrlt89awtbuehfx,Sequence,30
4,4,1.437,0,1,cab,vrlt89awtbuehfx,Sequence,31
7,6,3.563,0,1,cab,vrlt89awtbuehfx,Sequence,32
1,1,0.74,1,1,cab,vrlt89awtbuehfx,Sequence,33
2,3,0.777,1,1,cab,vrlt89awtbuehfx,Sequence,34
3,3,0.655,0,1,cab,vrlt89awtbuehfx,Sequence,35
4,7,3.044,1,1,a,vrlt89awtbuehfx,None,1
3,5,1.754,1,1,a,vrlt89awtbuehfx,None,2
2,3,1.046,1,1,a,vrlt89awtbuehfx,None,3
2,3,1.137,1,1,a,vrlt89awtbuehfx,None,4
1,1,0.596,1,1,a,vrlt89awtbuehfx,None,5
6,6,6.513,1,1,a,vrlt89awtbuehfx,None,6
2,3,1.182,1,1,a,vrlt89awtbuehfx,None,7
7,8,4.592,1,1,a,vrlt89awtbuehfx,None,8
5,9,4.643,1,1,a,vrlt89awtbuehfx,None,9
4,6,2.489,1,1,a,vrlt89awtbuehfx,None,10
6,6,3.775,0,1,a,vrlt89awtbuehfx,None,11
5,6,2.576,1,1,a,vrlt89awtbuehfx,None,12
7,7,3.55,0,1,a,vrlt89awtbuehfx,None,13
5,4,2.78,1,0,a,vrlt89awtbuehfx,None,14
2,3,1.764,1,1,a,vrlt89awtbuehfx,None,15
6,7,3.979,1,1,a,vrlt89awtbuehfx,None,16
7,8,4.514,0,1,a,vrlt89awtbuehfx,None,17
5,6,2.612,1,1,a,vrlt89awtbuehfx,None,18
3,4,2.472,1,1,a,vrlt89awtbuehfx,None,19
1,1,0.618,1,1,a,vrlt89awtbuehfx,None,20
5,3,3.694,0,1,a,vrlt89awtbuehfx,None,21
7,7,4.115,0,1,a,vrlt89awtbuehfx,None,22
6,4,2.89,0,1,a,vrlt89awtbuehfx,None,23
1,1,1.077,1,1,a,vrlt89awtbuehfx,None,24
6,4,2.957,0,1,a,vrlt89awtbuehfx,None,25
3,3,2.363,0,1,a,vrlt89awtbuehfx,None,26
3,3,1.461,1,1,a,vrlt89awtbuehfx,None,27
4,4,3.288,0,1,a,vrlt89awtbuehfx,None,28
2,2,0.664,1,1,a,vrlt89awtbuehfx,None,29
3,3,1.675,1,1,a,vrlt89awtbuehfx,None,30
1,1,0.478,1,1,a,vrlt89awtbuehfx,None,31
4,4,3.106,1,0,a,vrlt89awtbuehfx,None,32
4,4,2.996,0,1,a,vrlt89awtbuehfx,None,33
1,1,0.818,1,1,a,vrlt89awtbuehfx,None,34
7,7,5.639,1,1,a,vrlt89awtbuehfx,None,35
3,3,2.441,1,1,a,5l5ksa2v5z1xcrs,Query,1
7,6,2.902,1,0,a,5l5ksa2v5z1xcrs,Query,2
4,4,2.093,1,1,a,5l5ksa2v5z1xcrs,Query,3
4,4,2.408,1,1,a,5l5ksa2v5z1xcrs,Query,4
5,5,2.343,1,1,a,5l5ksa2v5z1xcrs,Query,5
7,6,5.662,0,0,a,5l5ksa2v5z1xcrs,Query,6
2,2,0.758,1,1,a,5l5ksa2v5z1xcrs,Query,7
2,2,0.705,1,1,a,5l5ksa2v5z1xcrs,Query,8
5,4,3.624,0,1,a,5l5ksa2v5z1xcrs,Query,9
1,1,0.796,1,1,a,5l5ksa2v5z1xcrs,Query,10
2,1,2.861,1,1,a,5l5ksa2v5z1xcrs,Query,11
2,2,0.843,1,1,a,5l5ksa2v5z1xcrs,Query,12
5,3,4.286,0,1,a,5l5ksa2v5z1xcrs,Query,13
7,5,4.528,0,0,a,5l5ksa2v5z1xcrs,Query,14
6,5,2.972,1,1,a,5l5ksa2v5z1xcrs,Query,15
3,3,1.166,1,1,a,5l5ksa2v5z1xcrs,Query,16
1,1,0.579,1,1,a,5l5ksa2v5z1xcrs,Query,17
1,1,1.582,1,1,a,5l5ksa2v5z1xcrs,Query,18
6,5,5.087,1,0,a,5l5ksa2v5z1xcrs,Query,19
1,1,0.503,1,1,a,5l5ksa2v5z1xcrs,Query,20
4,4,3.145,1,1,a,5l5ksa2v5z1xcrs,Query,21
3,3,3.829,1,1,a,5l5ksa2v5z1xcrs,Query,22
6,6,9.827,1,0,a,5l5ksa2v5z1xcrs,Query,23
4,4,2.711,1,1,a,5l5ksa2v5z1xcrs,Query,24
6,5,3.519,0,1,a,5l5ksa2v5z1xcrs,Query,25
3,3,1.134,1,1,a,5l5ksa2v5z1xcrs,Query,26
4,4,2.374,1,1,a,5l5ksa2v5z1xcrs,Query,27
6,6,3.464,1,0,a,5l5ksa2v5z1xcrs,Query,28
5,4,2.843,1,1,a,5l5ksa2v5z1xcrs,Query,29
1,1,0.663,1,1,a,5l5ksa2v5z1xcrs,Query,30
2,2,0.856,1,1,a,5l5ksa2v5z1xcrs,Query,31
7,6,4.303,0,1,a,5l5ksa2v5z1xcrs,Query,32
5,5,3.706,1,1,a,5l5ksa2v5z1xcrs,Query,33
3,3,1.209,1,1,a,5l5ksa2v5z1xcrs,Query,34
7,6,3.698,1,1,a,5l5ksa2v5z1xcrs,Query,35
5,5,6.21,1,1,cei,5l5ksa2v5z1xcrs,Sequence,1
1,1,1.042,1,1,cei,5l5ksa2v5z1xcrs,Sequence,2
7,5,10.573,0,0,cei,5l5ksa2v5z1xcrs,Sequence,3
2,2,3.053,1,1,cei,5l5ksa2v5z1xcrs,Sequence,4
1,1,0.859,1,1,cei,5l5ksa2v5z1xcrs,Sequence,5
3,3,4.019,0,1,cei,5l5ksa2v5z1xcrs,Sequence,6
2,2,1.71,1,1,cei,5l5ksa2v5z1xcrs,Sequence,7
4,3,3.43,0,1,cei,5l5ksa2v5z1xcrs,Sequence,8
2,2,1.297,1,1,cei,5l5ksa2v5z1xcrs,Sequence,9
4,4,2.58,0,0,cei,5l5ksa2v5z1xcrs,Sequence,10
6,6,7.18,0,1,cei,5l5ksa2v5z1xcrs,Sequence,11
6,6,5.134,1,1,cei,5l5ksa2v5z1xcrs,Sequence,12
5,4,4.339,0,1,cei,5l5ksa2v5z1xcrs,Sequence,13
5,4,3.378,0,1,cei,5l5ksa2v5z1xcrs,Sequence,14
2,2,1.093,1,1,cei,5l5ksa2v5z1xcrs,Sequence,15
7,6,4.039,0,1,cei,5l5ksa2v5z1xcrs,Sequence,16
3,3,2.221,0,1,cei,5l5ksa2v5z1xcrs,Sequence,17
5,4,3.777,1,1,cei,5l5ksa2v5z1xcrs,Sequence,18
5,5,3.24,0,1,cei,5l5ksa2v5z1xcrs,Sequence,19
7,7,3.217,0,1,cei,5l5ksa2v5z1xcrs,Sequence,20
6,6,2.711,0,1,cei,5l5ksa2v5z1xcrs,Sequence,21
2,2,1.339,1,1,cei,5l5ksa2v5z1xcrs,Sequence,22
3,3,1.301,1,1,cei,5l5ksa2v5z1xcrs,Sequence,23
1,1,0.639,1,1,cei,5l5ksa2v5z1xcrs,Sequence,24
7,5,4.519,0,0,cei,5l5ksa2v5z1xcrs,Sequence,25
3,3,1.267,1,1,cei,5l5ksa2v5z1xcrs,Sequence,26
1,1,0.781,1,1,cei,5l5ksa2v5z1xcrs,Sequence,27
4,4,2.385,0,1,cei,5l5ksa2v5z1xcrs,Sequence,28
7,6,3.424,1,1,cei,5l5ksa2v5z1xcrs,Sequence,29
4,3,1.491,0,1,cei,5l5ksa2v5z1xcrs,Sequence,30
1,1,0.549,1,1,cei,5l5ksa2v5z1xcrs,Sequence,31
6,5,2.432,1,1,cei,5l5ksa2v5z1xcrs,Sequence,32
3,2,0.652,1,1,cei,5l5ksa2v5z1xcrs,Sequence,33
6,5,4.078,0,1,cei,5l5ksa2v5z1xcrs,Sequence,34
4,3,2.284,1,1,cei,5l5ksa2v5z1xcrs,Sequence,35
2,2,1.14,1,1,a,5l5ksa2v5z1xcrs,None,1
5,5,3.458,1,1,a,5l5ksa2v5z1xcrs,None,2
7,7,3.371,0,1,a,5l5ksa2v5z1xcrs,None,3
