NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
5,7,2.458,0.7777777777777778,1,a,rtd925uhy78rvmr,Query,27
4,6,2.549,0.8571428571428571,1,a,rtd925uhy78rvmr,Query,28
3,5,1.726,1,1,a,rtd925uhy78rvmr,Query,29
2,3,1.978,1,1,a,rtd925uhy78rvmr,Query,30
2,2,1.479,1,1,a,rtd925uhy78rvmr,Query,31
3,3,0.269,1,1,a,rtd925uhy78rvmr,Query,32
2,2,-1.309,1,1,a,rtd925uhy78rvmr,Query,33
4,4,0.889,1,1,a,rtd925uhy78rvmr,Query,34
1,1,-0.056,1,1,a,rtd925uhy78rvmr,Query,35
1,1,0.562,1,1,a,qbzttsocef3cc2y,Query,1
2,3,0.169,0.9259896729776248,1,a,qbzttsocef3cc2y,Query,2
4,7,1.538,0.8201672862453532,1,a,qbzttsocef3cc2y,Query,3
6,11,-0.329,0.6141643059490085,1,a,qbzttsocef3cc2y,Query,4
2,3,0.094,0.7924354243542435,1,a,qbzttsocef3cc2y,Query,5
2,3,-0.017,0.9534342258440046,1,a,qbzttsocef3cc2y,Query,6
4,7,1.2,0.9145299145299145,1,a,qbzttsocef3cc2y,Query,7
5,9,-1.197,0.9879839786381842,1,a,qbzttsocef3cc2y,Query,8
7,13,-5.962,0.7864864864864864,1,a,qbzttsocef3cc2y,Query,9
3,5,0.544,0.6701030927835051,1,a,qbzttsocef3cc2y,Query,10
3,5,0.169,0.9435897435897436,1,a,qbzttsocef3cc2y,Query,11
1,1,0.034,1,1,a,qbzttsocef3cc2y,Query,12
5,9,2.042,0.48632218844984804,1,a,qbzttsocef3cc2y,Query,13
1,1,0.024,1,1,a,qbzttsocef3cc2y,Query,14
6,9,2.166,0.6645569620253164,1,a,qbzttsocef3cc2y,Query,15
2,3,-0.019,0.5333333333333333,1,a,qbzttsocef3cc2y,Query,16
6,9,-14.58,0.875,1,a,qbzttsocef3cc2y,Query,17
3,5,0.294,0.9591836734693877,1,a,qbzttsocef3cc2y,Query,18
1,1,0.115,1,1,a,qbzttsocef3cc2y,Query,19
4,6,0.921,0.8695652173913043,1,a,qbzttsocef3cc2y,Query,20
5,7,2.449,0.85,1,a,qbzttsocef3cc2y,Query,21
7,9,2.894,0.7058823529411765,1,a,qbzttsocef3cc2y,Query,22
1,1,-0.259,1,1,a,qbzttsocef3cc2y,Query,23
7,8,-1.203,0.8695652173913043,1,a,qbzttsocef3cc2y,Query,24
6,7,2,0.5,1,a,qbzttsocef3cc2y,Query,25
7,8,-1.285,0.9,1,a,qbzttsocef3cc2y,Query,26
4,5,1.57,0.8888888888888888,1,a,qbzttsocef3cc2y,Query,27
6,7,0.806,0.875,1,a,qbzttsocef3cc2y,Query,28
2,3,0.229,1,1,a,qbzttsocef3cc2y,Query,29
5,5,0.407,0.5,1,a,qbzttsocef3cc2y,Query,30
3,3,0.697,1,1,a,qbzttsocef3cc2y,Query,31
3,3,0.768,1,1,a,qbzttsocef3cc2y,Query,32
7,7,9.058,1,1,a,qbzttsocef3cc2y,Query,33
5,5,-0.9,1,1,a,qbzttsocef3cc2y,Query,34
4,3,1.074,0,1,a,qbzttsocef3cc2y,Query,35
3,5,3.325,0.8248709122203098,1,a,ub40eh4k8rdgvtb,Query,1
2,3,6.424,0.8356807511737089,1,a,ub40eh4k8rdgvtb,Query,2
1,1,-0.335,1,1,a,ub40eh4k8rdgvtb,Query,3
1,1,-0.243,1,1,a,ub40eh4k8rdgvtb,Query,4
4,7,2.587,0.6707317073170732,0,a,ub40eh4k8rdgvtb,Query,5
4,7,0.92,0.9236363636363636,1,a,ub40eh4k8rdgvtb,Query,6
7,13,3.406,0.9330708661417323,1,a,ub40eh4k8rdgvtb,Query,7
3,5,1.519,0.7721518987341772,1,a,ub40eh4k8rdgvtb,Query,8
1,1,-0.267,1,1,a,ub40eh4k8rdgvtb,Query,9
2,3,-0.017,1,0,a,ub40eh4k8rdgvtb,Query,10
5,9,2.668,0.9285714285714286,1,a,ub40eh4k8rdgvtb,Query,11
2,3,2.489,0.9487179487179487,1,a,ub40eh4k8rdgvtb,Query,12
7,11,-0.529,0.49324324324324326,1,a,ub40eh4k8rdgvtb,Query,13
4,7,-1.556,0.7397260273972602,1,a,ub40eh4k8rdgvtb,Query,14
6,8,-0.668,0.8333333333333334,1,a,ub40eh4k8rdgvtb,Query,15
6,7,-0.572,1,0,a,ub40eh4k8rdgvtb,Query,16
5,5,0.37,0.813953488372093,1,a,ub40eh4k8rdgvtb,Query,17
4,4,0.887,1,1,a,ub40eh4k8rdgvtb,Query,18
1,1,0.795,1,1,a,ub40eh4k8rdgvtb,Query,19
4,4,0.322,1,1,a,ub40eh4k8rdgvtb,Query,20
6,6,0.185,1,1,a,ub40eh4k8rdgvtb,Query,21
3,3,1.711,0.9375,1,a,ub40eh4k8rdgvtb,Query,22
5,5,0.469,0.8666666666666667,1,a,ub40eh4k8rdgvtb,Query,23
1,1,-0.591,1,0,a,ub40eh4k8rdgvtb,Query,24
2,2,0.472,1,1,a,ub40eh4k8rdgvtb,Query,25
5,5,-0.055,0.5,1,a,ub40eh4k8rdgvtb,Query,26
2,2,2.573,1,1,a,ub40eh4k8rdgvtb,Query,27
5,5,0.117,0.75,1,a,ub40eh4k8rdgvtb,Query,28
6,5,1.024,0.6666666666666666,1,a,ub40eh4k8rdgvtb,Query,29
7,7,0.696,1,1,a,ub40eh4k8rdgvtb,Query,30
3,3,0.579,1,1,a,ub40eh4k8rdgvtb,Query,31
6,6,-1.24,1,1,a,ub40eh4k8rdgvtb,Query,32
7,7,0.07,1,1,a,ub40eh4k8rdgvtb,Query,33
3,3,-0.413,1,1,a,ub40eh4k8rdgvtb,Query,34
7,7,0.123,1,1,a,ub40eh4k8rdgvtb,Query,35
1,1,-0.169,1,1,a,fo7rrkaarq1yxbk,Query,1
1,1,0.067,1,1,a,fo7rrkaarq1yxbk,Query,2
2,3,-0.101,0.7925989672977625,0,a,fo7rrkaarq1yxbk,Query,3
6,11,1.119,0.7654723127035831,1,a,fo7rrkaarq1yxbk,Query,4
7,13,0.625,0.5709219858156028,1,a,fo7rrkaarq1yxbk,Query,5
4,7,-2.894,0.8596273291925466,1,a,fo7rrkaarq1yxbk,Query,6
2,3,0.887,0.9378612716763006,1,a,fo7rrkaarq1yxbk,Query,7
2,3,-0.616,0.9922958397534669,1,a,fo7rrkaarq1yxbk,Query,8
3,5,-0.733,0.77,1,a,fo7rrkaarq1yxbk,Query,9
5,9,-2.103,0.7337662337662337,1,a,fo7rrkaarq1yxbk,Query,10
4,7,-1.762,0.9616519174041298,1,a,fo7rrkaarq1yxbk,Query,11
5,9,-1.166,0.911042944785276,1,a,fo7rrkaarq1yxbk,Query,12
1,1,0.14,1,1,a,fo7rrkaarq1yxbk,Query,13
3,5,-0.402,0.8695652173913043,1,a,fo7rrkaarq1yxbk,Query,14
2,3,-0.624,0.9681818181818181,1,a,fo7rrkaarq1yxbk,Query,15
7,11,0.044,0.8075117370892019,1,a,fo7rrkaarq1yxbk,Query,16
5,9,-2.614,0.9593023255813954,1,a,fo7rrkaarq1yxbk,Query,17
3,5,-0.861,0.9030303030303031,0,a,fo7rrkaarq1yxbk,Query,18
4,7,0.655,1,1,a,fo7rrkaarq1yxbk,Query,19
4,7,-2.119,1,1,a,fo7rrkaarq1yxbk,Query,20
1,1,0.116,1,1,a,fo7rrkaarq1yxbk,Query,21
7,11,-0.931,0.888,1,a,fo7rrkaarq1yxbk,Query,22
3,5,-1.732,0.963963963963964,1,a,fo7rrkaarq1yxbk,Query,23
6,9,-1.713,0.2523364485981308,1,a,fo7rrkaarq1yxbk,Query,24
1,1,0.178,1,1,a,fo7rrkaarq1yxbk,Query,25
6,8,-0.955,0.9230769230769231,1,a,fo7rrkaarq1yxbk,Query,26
5,8,-1.693,0.875,1,a,fo7rrkaarq1yxbk,Query,27
6,8,-0.618,0.5714285714285714,1,a,fo7rrkaarq1yxbk,Query,28
2,3,-1,1,1,a,fo7rrkaarq1yxbk,Query,29
4,5,-1.329,0.8181818181818182,1,a,fo7rrkaarq1yxbk,Query,30
3,4,-1.062,1,0,a,fo7rrkaarq1yxbk,Query,31
6,6,-1.401,0.75,1,a,fo7rrkaarq1yxbk,Query,32
7,7,-0.744,0.6666666666666666,1,a,fo7rrkaarq1yxbk,Query,33
5,5,-3.558,1,1,a,fo7rrkaarq1yxbk,Query,34
7,7,-1.586,0.6666666666666666,1,a,fo7rrkaarq1yxbk,Query,35
1,1,0.416,1,1,a,q5ep7vxrajzuy3s,Query,1
4,7,-0.349,0.7422547332185886,1,a,q5ep7vxrajzuy3s,Query,2
3,5,1.205,0.5095652173913043,1,a,q5ep7vxrajzuy3s,Query,3
3,5,0.534,0.8543799772468714,1,a,q5ep7vxrajzuy3s,Query,4
2,3,-0.634,1,1,a,q5ep7vxrajzuy3s,Query,5
7,13,0.74,0.6747663551401869,1,a,q5ep7vxrajzuy3s,Query,6
5,8,-5.296,0.5983379501385041,1,a,q5ep7vxrajzuy3s,Query,7
3,5,0.718,0.9490740740740741,1,a,q5ep7vxrajzuy3s,Query,8
7,13,2.838,0.8731707317073171,1,a,q5ep7vxrajzuy3s,Query,9
7,12,-5.478,0.6480446927374302,1,a,q5ep7vxrajzuy3s,Query,10
7,13,-6.684,0.7844827586206896,1,a,q5ep7vxrajzuy3s,Query,11
5,9,0.294,0.8791208791208791,1,a,q5ep7vxrajzuy3s,Query,12
5,7,-0.214,0.6375,1,a,q5ep7vxrajzuy3s,Query,13
2,3,0.174,1,1,a,q5ep7vxrajzuy3s,Query,14
2,3,-0.203,0.84,1,a,q5ep7vxrajzuy3s,Query,15
6,7,0.637,0.9285714285714286,1,a,q5ep7vxrajzuy3s,Query,16
6,7,-2.387,0.8974358974358975,1,a,q5ep7vxrajzuy3s,Query,17
3,4,-1.472,0.9428571428571428,1,a,q5ep7vxrajzuy3s,Query,18
6,7,-3.013,1,1,a,q5ep7vxrajzuy3s,Query,19
4,5,-0.984,0.96875,1,a,q5ep7vxrajzuy3s,Query,20
6,7,-0.947,0.9032258064516129,1,a,q5ep7vxrajzuy3s,Query,21
3,4,-0.837,0.6071428571428571,1,a,q5ep7vxrajzuy3s,Query,22
2,3,-1.238,0.9411764705882353,1,a,q5ep7vxrajzuy3s,Query,23
1,1,-0.859,1,1,a,q5ep7vxrajzuy3s,Query,24
4,4,-5.67,0.8666666666666667,1,a,q5ep7vxrajzuy3s,Query,25
5,5,-1.1,1,1,a,q5ep7vxrajzuy3s,Query,26
2,2,-0.085,1,1,a,q5ep7vxrajzuy3s,Query,27
1,1,-0.385,1,1,a,q5ep7vxrajzuy3s,Query,28
1,1,-2.443,1,1,a,q5ep7vxrajzuy3s,Query,29
5,5,-2.114,0.8571428571428571,1,a,q5ep7vxrajzuy3s,Query,30
1,1,-0.103,1,1,a,q5ep7vxrajzuy3s,Query,31
7,7,-1.584,0.8,1,a,q5ep7vxrajzuy3s,Query,32
4,4,1.027,1,1,a,q5ep7vxrajzuy3s,Query,33
6,6,-10.313,1,1,a,q5ep7vxrajzuy3s,Query,34
4,4,-0.443,1,1,a,q5ep7vxrajzuy3s,Query,35
3,5,4.719,0.8407917383820999,1,a,gqbcw11bbup9p63,Query,1
1,1,-4.487,1,1,a,gqbcw11bbup9p63,Query,2
1,1,0.02,1,1,a,gqbcw11bbup9p63,Query,3
4,7,1.556,0.6541666666666667,0,a,gqbcw11bbup9p63,Query,4
1,1,-0.125,1,1,a,gqbcw11bbup9p63,Query,5
6,7,-1.946,0.8903225806451613,1,a,gqbcw11bbup9p63,Query,6
4,4,-8.263,0.9347826086956522,0,a,gqbcw11bbup9p63,Query,7
2,2,2.352,0.9457364341085271,1,a,gqbcw11bbup9p63,Query,8
6,6,-1.731,0.7786885245901639,0,a,gqbcw11bbup9p63,Query,9
2,2,1.585,0.9157894736842105,1,a,gqbcw11bbup9p63,Query,10
6,6,-3.489,0.8160919540229885,1,a,gqbcw11bbup9p63,Query,11
7,7,0.303,0.6619718309859155,0,a,gqbcw11bbup9p63,Query,12
5,5,-10.943,0.9361702127659575,0,a,gqbcw11bbup9p63,Query,13
4,4,-1.814,0.9545454545454546,1,a,gqbcw11bbup9p63,Query,14
3,3,2.082,0.9761904761904762,1,a,gqbcw11bbup9p63,Query,15
5,5,-4.729,0.8292682926829268,1,a,gqbcw11bbup9p63,Query,16
4,4,6.176,1,1,a,gqbcw11bbup9p63,Query,17
5,5,3.119,0.7878787878787878,1,a,gqbcw11bbup9p63,Query,18
5,5,2.729,0.9230769230769231,1,a,gqbcw11bbup9p63,Query,19
6,6,-1.493,0.875,1,a,gqbcw11bbup9p63,Query,20
5,5,-3.929,0.7619047619047619,1,a,gqbcw11bbup9p63,Query,21
7,7,-2.923,1,1,a,gqbcw11bbup9p63,Query,22
3,3,-0.147,1,1,a,gqbcw11bbup9p63,Query,23
1,1,-1.031,1,1,a,gqbcw11bbup9p63,Query,24
4,4,-1.373,0.7,1,a,gqbcw11bbup9p63,Query,25
7,7,0.48,0.8571428571428571,1,a,gqbcw11bbup9p63,Query,26
7,7,-4.951,1,1,a,gqbcw11bbup9p63,Query,27
2,2,-0.266,1,1,a,gqbcw11bbup9p63,Query,28
2,2,-0.343,1,1,a,gqbcw11bbup9p63,Query,29
6,6,8.883,1,1,a,gqbcw11bbup9p63,Query,30
1,1,-1.333,1,1,a,gqbcw11bbup9p63,Query,31
3,3,-1.546,1,1,a,gqbcw11bbup9p63,Query,32
7,6,1.95,0,1,a,gqbcw11bbup9p63,Query,33
3,3,0.303,1,1,a,gqbcw11bbup9p63,Query,34
2,2,1.694,1,1,a,gqbcw11bbup9p63,Query,35
6,11,16.492,0.6320998278829604,1,a,bp49s1tkfbb8xru,Query,1
4,7,4.257,0.7862491490810075,1,a,bp49s1tkfbb8xru,Query,2
1,1,0.947,1,1,a,bp49s1tkfbb8xru,Query,3
7,13,5.136,0.6704416761041903,1,a,bp49s1tkfbb8xru,Query,4
1,1,0.3,1,1,a,bp49s1tkfbb8xru,Query,5
7,13,20.48,0.8741258741258742,1,a,bp49s1tkfbb8xru,Query,6
1,1,0.478,1,1,a,bp49s1tkfbb8xru,Query,7
5,9,13.541,0.7918367346938775,1,a,bp49s1tkfbb8xru,Query,8
1,1,-0.133,1,1,a,bp49s1tkfbb8xru,Query,9
3,5,7.587,0.9561643835616438,1,a,bp49s1tkfbb8xru,Query,10
7,11,12.795,0.8223495702005731,1,a,bp49s1tkfbb8xru,Query,11
2,3,2.507,0.9547038327526133,1,a,bp49s1tkfbb8xru,Query,12
3,5,5.343,0.5620437956204379,1,a,bp49s1tkfbb8xru,Query,13
5,9,6.906,0.7987012987012987,1,a,bp49s1tkfbb8xru,Query,14
4,7,10.492,0.975609756097561,1,a,bp49s1tkfbb8xru,Query,15
4,7,8.263,0.95,1,a,bp49s1tkfbb8xru,Query,16
6,10,16.69,0.9736842105263158,1,a,bp49s1tkfbb8xru,Query,17
4,7,7.008,0.9819819819819819,1,a,bp49s1tkfbb8xru,Query,18
2,3,2.579,1,1,a,bp49s1tkfbb8xru,Query,19
5,9,11.454,0.9439252336448598,1,a,bp49s1tkfbb8xru,Query,20
3,5,4.578,0.8613861386138614,1,a,bp49s1tkfbb8xru,Query,21
1,1,0.461,1,1,a,bp49s1tkfbb8xru,Query,22
3,5,3.058,0.9767441860465116,1,a,bp49s1tkfbb8xru,Query,23
7,10,-8.709,0.7023809523809523,0,a,bp49s1tkfbb8xru,Query,24
5,8,18.081,0.5084745762711864,1,a,bp49s1tkfbb8xru,Query,25
6,9,-7.241,0.4,1,a,bp49s1tkfbb8xru,Query,26
3,5,1.75,1,1,a,bp49s1tkfbb8xru,Query,27
2,3,1.333,1,1,a,bp49s1tkfbb8xru,Query,28
7,8,2.395,0.9,1,a,bp49s1tkfbb8xru,Query,29
5,6,3.082,0.8888888888888888,1,a,bp49s1tkfbb8xru,Query,30
2,3,0.662,1,1,a,bp49s1tkfbb8xru,Query,31
6,6,2.987,1,1,a,bp49s1tkfbb8xru,Query,32
6,6,-0.852,1,1,a,bp49s1tkfbb8xru,Query,33
4,4,2.995,1,1,a,bp49s1tkfbb8xru,Query,34
2,2,-2.057,1,1,a,bp49s1tkfbb8xru,Query,35
2,3,0.75,0.7951807228915663,1,a,vrlt89awtbuehfx,Query,1
7,13,4.83,0.4356060606060606,1,a,vrlt89awtbuehfx,Query,2
1,1,0.079,1,1,a,vrlt89awtbuehfx,Query,3
6,11,4.542,0.6831168831168831,1,a,vrlt89awtbuehfx,Query,4
3,5,2.172,0.9467680608365019,1,a,vrlt89awtbuehfx,Query,5
2,3,-0.077,0.9136546184738956,1,a,vrlt89awtbuehfx,Query,6
3,5,0.321,0.9758241758241758,1,a,vrlt89awtbuehfx,Query,7
3,5,-0.313,0.9752252252252253,1,a,vrlt89awtbuehfx,Query,8
1,1,0.09,1,1,a,vrlt89awtbuehfx,Query,9
6,11,0.415,0.7655860349127181,1,a,vrlt89awtbuehfx,Query,10
2,3,-0.179,0.9511400651465798,1,a,vrlt89awtbuehfx,Query,11
7,12,0.11,0.7842465753424658,1,a,vrlt89awtbuehfx,Query,12
5,9,0.528,0.5327510917030568,1,a,vrlt89awtbuehfx,Query,13
5,9,-0.245,0.9508196721311475,1,a,vrlt89awtbuehfx,Query,14
6,10,-0.601,0.6724137931034483,1,a,vrlt89awtbuehfx,Query,15
1,1,0.698,1,1,a,vrlt89awtbuehfx,Query,16
4,7,0.119,0.7631578947368421,1,a,vrlt89awtbuehfx,Query,17
6,9,0.823,0.6896551724137931,1,a,vrlt89awtbuehfx,Query,18
1,1,-0.119,1,1,a,vrlt89awtbuehfx,Query,19
7,9,0.365,0.7368421052631579,1,a,vrlt89awtbuehfx,Query,20
7,9,-1.936,0.7142857142857143,1,a,vrlt89awtbuehfx,Query,21
4,6,-0.481,0.95,1,a,vrlt89awtbuehfx,Query,22
7,9,-0.898,1,1,a,vrlt89awtbuehfx,Query,23
3,4,-0.115,0.7777777777777778,1,a,vrlt89awtbuehfx,Query,24
2,3,-0.295,1,1,a,vrlt89awtbuehfx,Query,25
4,4,-0.252,0.7692307692307693,1,a,vrlt89awtbuehfx,Query,26
1,1,0.074,1,1,a,vrlt89awtbuehfx,Query,27
2,2,-0.482,1,1,a,vrlt89awtbuehfx,Query,28
5,5,-1.399,1,1,a,vrlt89awtbuehfx,Query,29
6,6,-0.129,0.5714285714285714,1,a,vrlt89awtbuehfx,Query,30
5,5,-0.469,0.75,1,a,vrlt89awtbuehfx,Query,31
4,4,-0.305,1,1,a,vrlt89awtbuehfx,Query,32
3,3,-0.101,1,1,a,vrlt89awtbuehfx,Query,33
5,5,-0.445,1,1,a,vrlt89awtbuehfx,Query,34
4,4,-0.537,1,1,a,vrlt89awtbuehfx,Query,35
3,5,-0.206,0.7228915662650602,1,a,5l5ksa2v5z1xcrs,Query,1
7,13,-0.581,0.656547619047619,0,a,5l5ksa2v5z1xcrs,Query,2
4,7,-3.883,0.6899365367180417,1,a,5l5ksa2v5z1xcrs,Query,3
4,7,-1.013,0.873850197109067,1,a,5l5ksa2v5z1xcrs,Query,4
5,9,-0.428,0.8466165413533835,1,a,5l5ksa2v5z1xcrs,Query,5
7,13,1.629,0.5790408525754884,0,a,5l5ksa2v5z1xcrs,Query,6
2,3,-0.467,1,1,a,5l5ksa2v5z1xcrs,Query,7
2,3,0.04,1,1,a,5l5ksa2v5z1xcrs,Query,8
5,9,1.452,0.6823899371069182,1,a,5l5ksa2v5z1xcrs,Query,9
1,1,0.022,1,1,a,5l5ksa2v5z1xcrs,Query,10
2,3,1.465,0.892018779342723,1,a,5l5ksa2v5z1xcrs,Query,11
2,3,0.144,1,1,a,5l5ksa2v5z1xcrs,Query,12
5,9,1.856,0.5806451612903226,1,a,5l5ksa2v5z1xcrs,Query,13
7,10,-1.521,0.8888888888888888,0,a,5l5ksa2v5z1xcrs,Query,14
6,9,0.185,0.7708333333333334,1,a,5l5ksa2v5z1xcrs,Query,15
3,5,0.01,1,1,a,5l5ksa2v5z1xcrs,Query,16
1,1,-0.012,1,1,a,5l5ksa2v5z1xcrs,Query,17
1,1,1.012,1,1,a,5l5ksa2v5z1xcrs,Query,18
6,8,1.553,0.9285714285714286,0,a,5l5ksa2v5z1xcrs,Query,19
1,1,-15.116,1,1,a,5l5ksa2v5z1xcrs,Query,20
4,6,1.537,1,1,a,5l5ksa2v5z1xcrs,Query,21
3,5,2.279,0.8360655737704918,1,a,5l5ksa2v5z1xcrs,Query,22
6,7,7.593,0.7254901960784313,0,a,5l5ksa2v5z1xcrs,Query,23
4,5,0.805,0.918918918918919,1,a,5l5ksa2v5z1xcrs,Query,24
6,7,0.74,0.8529411764705882,1,a,5l5ksa2v5z1xcrs,Query,25
3,4,-2.369,1,1,a,5l5ksa2v5z1xcrs,Query,26
4,5,-0.771,1,1,a,5l5ksa2v5z1xcrs,Query,27
6,6,0.626,0.9629629629629629,0,a,5l5ksa2v5z1xcrs,Query,28
5,5,-0.771,1,1,a,5l5ksa2v5z1xcrs,Query,29
1,1,0.022,1,1,a,5l5ksa2v5z1xcrs,Query,30
2,2,-1.262,0.7391304347826086,1,a,5l5ksa2v5z1xcrs,Query,31
7,7,0.273,1,1,a,5l5ksa2v5z1xcrs,Query,32
5,5,1.078,1,1,a,5l5ksa2v5z1xcrs,Query,33
3,3,-2.247,1,1,a,5l5ksa2v5z1xcrs,Query,34
7,7,-0.703,0.8888888888888888,1,a,5l5ksa2v5z1xcrs,Query,35
2,3,-1.4,0.9711703958691911,1,a,m50kxs0ne7ln5xe,Query,1
3,5,-0.089,0.6836508639787329,1,a,m50kxs0ne7ln5xe,Query,2
3,5,-0.355,0.6208684381075826,1,a,m50kxs0ne7ln5xe,Query,3
5,9,0.665,0.4279749478079332,1,a,m50kxs0ne7ln5xe,Query,4
2,3,-2.056,0.8731707317073171,1,a,m50kxs0ne7ln5xe,Query,5
4,7,0.542,0.9078212290502793,1,a,m50kxs0ne7ln5xe,Query,6
2,3,0.277,0.96,1,a,m50kxs0ne7ln5xe,Query,7
2,3,-0.623,0.8461538461538461,1,a,m50kxs0ne7ln5xe,Query,8
4,7,0.219,0.7386363636363636,1,a,m50kxs0ne7ln5xe,Query,9
5,9,0.108,0.7076923076923077,1,a,m50kxs0ne7ln5xe,Query,10
6,11,-1.437,0.855072463768116,1,a,m50kxs0ne7ln5xe,Query,11
5,9,1.722,0.8559322033898306,1,a,m50kxs0ne7ln5xe,Query,12
1,1,0.033,1,1,a,m50kxs0ne7ln5xe,Query,13
6,10,-0.582,0.8865979381443299,0,a,m50kxs0ne7ln5xe,Query,14
1,1,0.203,1,1,a,m50kxs0ne7ln5xe,Query,15
7,13,-0.043,0.8928571428571429,0,a,m50kxs0ne7ln5xe,Query,16
7,13,-1.534,0.8,0,a,m50kxs0ne7ln5xe,Query,17
7,10,1.864,0.75,1,a,m50kxs0ne7ln5xe,Query,18
5,8,0.729,0.8222222222222222,0,a,m50kxs0ne7ln5xe,Query,19
1,1,0.057,1,1,a,m50kxs0ne7ln5xe,Query,20
3,5,-0.931,0.8611111111111112,1,a,m50kxs0ne7ln5xe,Query,21
7,9,2.845,0.8064516129032258,0,a,m50kxs0ne7ln5xe,Query,22
4,6,-1.267,0.88,1,a,m50kxs0ne7ln5xe,Query,23
3,5,-1.096,0.7272727272727273,1,a,m50kxs0ne7ln5xe,Query,24
7,9,-2.202,1,1,a,m50kxs0ne7ln5xe,Query,25
1,1,-0.574,1,1,a,m50kxs0ne7ln5xe,Query,26
1,1,-0.241,1,1,a,m50kxs0ne7ln5xe,Query,27
4,4,-0.536,0.7692307692307693,1,a,m50kxs0ne7ln5xe,Query,28
4,4,-2.213,1,1,a,m50kxs0ne7ln5xe,Query,29
6,6,-9.007,1,0,a,m50kxs0ne7ln5xe,Query,30
6,6,1.184,1,1,a,m50kxs0ne7ln5xe,Query,31
3,3,1.054,0.6666666666666666,1,a,m50kxs0ne7ln5xe,Query,32
6,6,3.576,0.75,1,a,m50kxs0ne7ln5xe,Query,33
5,5,0.527,1,1,a,m50kxs0ne7ln5xe,Query,34
2,2,-1.08,1,1,a,m50kxs0ne7ln5xe,Query,35
1,1,0.118,1,1,a,wdhmud3k27y9347,Query,1
5,9,2.178,0.6256454388984509,1,a,wdhmud3k27y9347,Query,2
4,7,1.603,0.8046767537826685,1,a,wdhmud3k27y9347,Query,3
1,1,0.025,1,1,a,wdhmud3k27y9347,Query,4
6,11,3.016,0.5603674540682415,1,a,wdhmud3k27y9347,Query,5
3,5,1.608,0.6838407494145199,1,a,wdhmud3k27y9347,Query,6
1,1,0.2,1,1,a,wdhmud3k27y9347,Query,7
2,3,0.246,0.8617021276595744,1,a,wdhmud3k27y9347,Query,8
5,9,1.157,0.8518518518518519,1,a,wdhmud3k27y9347,Query,9
3,5,0.398,0.7584541062801933,1,a,wdhmud3k27y9347,Query,10
6,9,3.063,0.8280254777070064,1,a,wdhmud3k27y9347,Query,11
4,7,1.462,1,1,a,wdhmud3k27y9347,Query,12
5,7,3.311,0.688,1,a,wdhmud3k27y9347,Query,13
6,8,0.964,0.8488372093023255,1,a,wdhmud3k27y9347,Query,14
3,5,0.679,1,1,a,wdhmud3k27y9347,Query,15
7,9,2.105,0.8309859154929577,1,a,wdhmud3k27y9347,Query,16
3,5,0.746,0.9491525423728814,1,a,wdhmud3k27y9347,Query,17
3,5,0.58,0.9464285714285714,1,a,wdhmud3k27y9347,Query,18
7,8,0.112,0.8490566037735849,1,a,wdhmud3k27y9347,Query,19
7,9,4.317,0.9111111111111111,0,a,wdhmud3k27y9347,Query,20
2,3,0.34,1,1,a,wdhmud3k27y9347,Query,21
5,6,0.506,0.775,1,a,wdhmud3k27y9347,Query,22
2,3,0.171,0.8064516129032258,1,a,wdhmud3k27y9347,Query,23
7,8,4.142,0.88,1,a,wdhmud3k27y9347,Query,24
5,6,2.307,1,1,a,wdhmud3k27y9347,Query,25
2,3,0.126,1,1,a,wdhmud3k27y9347,Query,26
1,1,0.003,1,1,a,wdhmud3k27y9347,Query,27
6,6,2.729,0.8421052631578947,0,a,wdhmud3k27y9347,Query,28
6,6,3.115,0.8125,1,a,wdhmud3k27y9347,Query,29
4,5,1.269,1,1,a,wdhmud3k27y9347,Query,30
4,4,1.423,1,1,a,wdhmud3k27y9347,Query,31
4,4,-0.173,1,1,a,wdhmud3k27y9347,Query,32
1,1,0.05,1,1,a,wdhmud3k27y9347,Query,33
7,7,3.112,0.7777777777777778,1,a,wdhmud3k27y9347,Query,34
2,2,0.25,1,1,a,wdhmud3k27y9347,Query,35
3,5,0.811,0.9242685025817556,1,a,s0kptdmjr5nhxj4,Query,1
6,11,-1.214,0.7276536312849162,1,a,s0kptdmjr5nhxj4,Query,2
4,7,5.866,0.8714011516314779,1,a,s0kptdmjr5nhxj4,Query,3
3,5,2.019,0.5866372980910426,1,a,s0kptdmjr5nhxj4,Query,4
4,7,1.075,0.867334167709637,1,a,s0kptdmjr5nhxj4,Query,5
2,3,-0.393,0.8253968253968254,1,a,s0kptdmjr5nhxj4,Query,6
6,11,-2.276,0.8304195804195804,1,a,s0kptdmjr5nhxj4,Query,7
4,7,1.323,0.9831578947368421,0,a,s0kptdmjr5nhxj4,Query,8
7,13,6.981,0.8372591006423983,1,a,s0kptdmjr5nhxj4,Query,9
3,5,-0.294,1,1,a,s0kptdmjr5nhxj4,Query,10
5,9,-0.888,0.943217665615142,1,a,s0kptdmjr5nhxj4,Query,11
2,3,-0.054,0.9732441471571907,1,a,s0kptdmjr5nhxj4,Query,12
4,7,2.218,0.9862542955326461,1,a,s0kptdmjr5nhxj4,Query,13
1,1,0.306,1,1,a,s0kptdmjr5nhxj4,Query,14
